Hybridization REF	TCGA-BH-A0B1-01A-12R-A056-07
CD300LF	1.65416666666667
WISP3	2.8535
CRK	-0.281857142857143
PDS5A	0.2034
BRPF3	0.4755
NEDD9	-0.448
SMPDL3B	1.2645
PSG6	-0.7975
PSMD13	0.462
ETV5	-1.9739375
OR51A4	-0.234
BTBD7	0.19875
GSTO1	-1.85925
hCG_16001	-0.0745
MAD2L1BP	-0.255166666666667
COX6A2	1.0325
SCNN1A	2.789
LSM1	1.93633333333333
UGT2B11	-2.732
IDUA	1.5
PPP2R3C	-1.132
COX11	-0.411833333333333
PDZK1	-2.29075
ZNF443	-0.178
MGC21874	1.298
ZNF323	1.6796
KRTAP10-10	0.312
CXCL6	-1.43225
SLC34A2	0.7078
LOC284402	0.2235
NPTN	2.62375
UPP1	-2.37016666666667
SLC6A9	-0.139
OR7G3	-0.00374999999999998
CISD1	-0.741833333333333
ZNF545	0.213166666666667
SYT14	-0.617
NT5C3L	0.0576666666666667
ZNHIT3	0.108166666666667
SNRPD3	0.042
KIAA0701	0.2895
UNC93B1	1.54966666666667
GMNN	-1.60125
SPCS2	2.218
LOC388524	-0.6225
NAPRT1	0.276625
PNLIPRP1	0.62925
OR6V1	0.3345
PRKAB1	0.11275
EYA4	-2.63133333333333
KIF20A	-1.50425
ALG10	0.3345
ITPKC	1.399
LMX1B	0.864
RPUSD4	-1.206
C7orf34	-0.5955
DLGAP2	0.414125
PFN1	-0.2218
MICALL2	-0.179833333333333
ZNF654	1.0135
SS18L1	-0.617125
SLC16A8	0.58075
MKI67IP	-0.486166666666667
ITGB3	-0.562875
TCEA3	2.88233333333333
CEP152	-2.15175
CLIP1	1.736125
ZNF75	0.275125
ATP5C1	-0.6155
NUDT5	-0.802166666666667
PSCDBP	0.00574999999999999
UBP1	0.209
RBM27	0.34025
C13orf15	2.334125
ZNF282	0.3965
ZNF222	0.1276
COL10A1	5.77225
PRDM15	-1.2495
TTTY5	0.3145
FAM9C	-0.21075
C20orf67	0.10975
GNG13	-0.529
F12	-0.07725
C1orf41	-0.24625
CPXCR1	0.654
GSK3A	0.594625
SUPT6H	0.0975
PI16	1.286
ELL2	-0.434833333333333
C9orf167	-2.09966666666667
PVRL3	-1.5653
FLJ38596	1.269
ADAM20	0.05725
GPR89A	0.886
GPR87	0.9255
ZNF30	1.08925
SMR3B	0.983666666666667
ZNF770	0.24675
TRPC4AP	0.0156666666666667
DKFZP686E2158	0.865833333333333
C2orf28	0.2535
FREM1	-0.202833333333333
LAMA4	0.458333333333333
ADPRHL2	0.275
EIF4G2	0.367333333333333
GUCA1A	-0.7385
CTNNA2	-1.20525
NUDT15	-1.70966666666667
CEPT1	0.316833333333333
ZNFX1	1.3926
CCDC92	1.019
TDRD1	-0.741
KCNK5	1.24466666666667
ETNK1	0.393
LTA	0.0605
TTPA	0.211
B3GALNT2	0.091625
SC65	0.919166666666667
PEX5L	-1.341875
EPS15L1	-0.40475
MGEA5	-0.855
HIST1H3A	0.5405
ING1	-0.70675
BCAT1	-3.67475
ORC6L	-2.29854545454545
KLK11	-5.06866666666667
C19orf28	-1.99025
DNER	-4.35
MED22	-1.09871428571429
ETV6	0.95675
CHAC2	-2.69725
CD300E	-0.457
CEBPB	1.08925
ZNF398	-0.354
LRCH3	0.0865
HMGA1	-1.398
CAPN7	-0.0243333333333333
MGC5566	-3.08875
CCL3	2.18175
NANOS1	0.719125
ZFYVE19	0.061
APITD1	0.1875
PARD3	1.197125
IRAK4	0.218833333333333
SERPINI2	0.527
CEP170L	-0.89525
TTC9	2.16
MYOM3	-1.81175
MLPH	1.372625
LOC222699	0.467
NRG1	-1.24208333333333
TBC1D9	3.44636363636364
TTK	-2.518
ZNF557	0.2091
DDX41	-0.469666666666667
FANK1	2.181
UBE2D2	0.215375
PSMB10	0.4245
MYH7B	0.0375
GABARAPL2	0.143625
MARVELD2	2.53916666666667
DGCR2	0.286166666666667
UNC45A	0.054
C6orf72	-0.072
ZNF683	3.2945
GIT2	-0.355625
CASK	-0.0253333333333333
C14orf161	3.39283333333333
LRRC44	1.6235
TIFA	0.3725
UTP11L	-0.84325
C6orf65	0.18475
FDPS	-0.6725
DUSP9	-2.135
SLC17A8	0.136666666666667
OR51G1	0.161666666666667
NANS	0.304
OLFML1	2.02325
ATP10B	-1.189125
NPAS3	0.1315
PRKCA	-2.6456
GGA2	0.307125
LCE4A	0.122
SPANXN3	-1.036
CCDC115	1.978625
SDCCAG3	-0.9515
GLIPR1L1	-0.18825
TTC1	0.39825
C17orf76	0.00425
MAD2L2	-1.611
HIPK1	0.0286
LRRC3B	-0.310333333333333
CLN3	-0.431772727272727
C17orf47	0.367
FMN2	-2.618625
TUBB1	-0.7775
WAPAL	0.0556666666666667
C3orf21	-0.146625
SCN5A	-0.8246
SMYD1	-0.043
BEX5	0.1575
ZNF192	-0.1
SEC22A	0.0598333333333333
GRIA2	3.26892307692308
KIAA0825	-1.4495
NUSAP1	-1.75736363636364
LANCL1	-0.0605
C15orf40	-0.9572
ZNF645	0.041
GPR61	-0.02975
NLRP14	-0.403
SNX21	0.1512
C1QTNF8	0.4525
C17orf46	0.198
IFNA8	0.132
SPRR1B	-1.93016666666667
FLRT1	-1.37925
SNX17	-0.238333333333333
ASB2	-0.513
HBG1	-5.271
RPRML	-2.3595
JOSD2	0.058
PLSCR3	0.18575
SPOCD1	-0.302
RAB39	-0.475
GHRH	-0.152
ITIH5L	-0.13875
C17orf37	1.26875
SMCR8	0.5855
DPY19L2P3	-0.051
IL11RA	0.713166666666667
GDF3	-3.8395
RPS6KB1	-0.520333333333333
DNAJC19	0.4254
TOP1	-0.2285
CRCT1	0.330714285714286
MPST	-0.422875
DPM2	-0.347875
FAM38B	-1.4505
SLC18A1	-1.98266666666667
FARP1	-0.217333333333333
PAX7	0.151
TUBD1	-1.50475
GNL3	-0.303375
BTG2	0.9558
NDUFS6	-0.30175
C1orf79	-1.85325
ERAL1	-0.26725
ECHS1	0.24875
VPS4A	-0.419833333333333
CYP11A1	-1.003375
ABCC6	-0.737357142857143
PBX4	-3.2525
MOSC1	-0.852
NCF4	0.32275
HYMAI	0.256
NAGPA	-0.553
OTOP2	0.04175
ACOT12	0.00400000000000001
MTHFD2L	-0.067375
LOC441376	7.281
C19orf34	-0.56
RAB1B	0.21325
ALDOAP2	0.206
NTRK1	-1.14433333333333
ARTS-1	1.005
SLC6A11	-1.971
NAP1L2	-0.516
CNGB1	0.0338333333333333
EPB41L4B	0.0948333333333334
FAM134B	3.210875
HS3ST3A1	-0.800166666666667
CPXM2	4.84125
SIRPB2	0.6485
CHORDC1	-1.358
TRIB3	-0.742
SLC2A5	0.29
C2orf49	-0.789333333333333
DDX5	-0.14425
OR5L1	0.78
ANAPC4	-0.4445
ZSWIM1	0.532625
LOC93622	0.15325
KCNK3	-0.2792
RP11-35N6.1	-2.15285714285714
ZFP161	-0.304333333333333
AQP9	2.17975
SLC15A2	1.10116666666667
MREG	-0.0593333333333333
OR9I1	0.5165
PDLIM2	0.219875
ADAM7	0.329
GSTCD	0.313666666666667
WDR21A	-0.620375
SLC12A8	1.3325
TMEM174	-0.06775
IGSF3	0.7325
LRRN1	0.552
LOC402117	-0.37475
SRPK1	-1.41666666666667
LY6K	1.8658125
NFIA	2.724
PTCD3	-0.976125
LEP	0.637333333333333
PCDH21	-0.733166666666667
MAPKAPK2	0.6005
NMNAT1	-0.745
LHFPL2	0.707
C9orf43	0.358
DIP2A	-0.284
ACTR8	-0.254375
CCDC34	-1.32475
PTPN22	-1.350375
ITGA3	-0.945
FAM129C	0.7185
RABGGTA	-0.0768333333333333
UNC45B	1.2265
KIAA1033	0.074
ZNF510	-1.59783333333333
CYP2D6	-0.6045
SLC26A10	-2.0035
STX8	0.14225
LUZP1	0.035625
WDR89	-0.457333333333333
EIF4G3	-0.239
C5AR1	0.5125
ZNF623	1.4175
A2M	0.93775
TGM7	0.019
GRPEL1	0.0163333333333333
LMNB2	-2.0982
ROCK2	0.127666666666667
SNX16	1.21425
CCDC66	1.529
ANXA3	-1.2325
KIAA1609	-0.617375
EED	-1.11825
RNF32	0.4005
HES1	0.791
CLC	0.496166666666667
ISL1	-0.541166666666667
KIAA0528	0.42425
MANEA	0.304125
C1orf61	-3.362
hCG_2001000	0.21225
RAPGEF6	0.0105
KIAA0020	-0.0653333333333333
NEIL1	-0.48075
C16orf45	-1.447375
RBM10	-0.4755
C10orf125	-1.95925
MRS2L	-0.3415
DNAH17	-1.741375
C19orf10	-0.43075
C1orf160	0.62875
SLFN12	0.44175
EXOC3	0.207333333333333
HIST3H3	0.5455
NCOR2	0.0793333333333333
TNFRSF9	0.3225
MFSD8	0.89
ALX1	-4.50783333333333
NOL1	-0.71725
PODN	3.15475
TIAL1	-0.9525
HIST1H1E	0.9745
NPY6R	0.052
TM4SF4	-0.52375
CORO2A	-0.7395
ETNK2	0.9175
APOE	-0.0747
ANGPT4	0.481
HDGF2	-0.43725
G30	0.9645
ST8SIA4	-0.488375
F2RL1	1.12125
FAM19A4	-3.093
CCAR1	-0.3
B3GNT7	-0.4595
OPHN1	0.0295
DSCR6	1.171
C21orf13	1.955
GAS2L1	0.642583333333333
RFX3	0.684166666666667
COPS4	0.18825
BCHE	-3.496
BCL2	1.584125
HBZ	-2.89683333333333
ARL13B	0.27425
MAPBPIP	1.214
MYO15B	-0.474
SPZ1	2.643
KIAA1324	2.17855555555556
PLCL2	-0.67025
C4orf29	-0.597
WDFY2	-1.1995
ZNF284	-0.482
NAALADL1	0.756
DUSP5	-0.211666666666667
PXDN	0.95925
SLMO1	-0.186
TNXB	0.4047
BIRC7	-1.2375
A4GALT	1.77133333333333
TIMM22	0.15775
FAM110C	0.621
TOMM34	-0.5415
ABHD9	-0.047
ADAM32	2.4995
CRHBP	0.38075
AQP2	0.924625
LOC130355	1.21475
ZNF187	0.475
ZNF816A	0.9795
F7	-0.4235
CNOT1	-0.7181
SLC13A4	0.3515
ZBTB11	-0.34225
B3GALT5	-0.17375
EXOC2	0.430333333333333
IRS1	0.268
TMEM1	-0.158666666666667
MRPL34	-1.1655
SAMM50	-0.41925
CDC42EP3	-0.06725
HSF2	-0.863
MFN2	-0.09975
TSPAN7	-0.369666666666667
NUCB1	1.20991666666667
RHOH	0.2545
ARL16	-0.785
TACR1	-0.19325
SFRS5	-0.647833333333333
SNX25	0.04825
RHBDF1	0.875833333333333
PCDH18	2.216
HMG1L1	-0.24625
MYO5C	0.617875
MAPK10	1.3235
LDHAL6A	-0.4326
NUDT12	1.6565
NCAM1	-1.01875
GLIS2	0.561
GGTL4	0.47725
DAPP1	0.0865
ATF7	1.18925
KIAA0748	-0.75625
NFIL3	-0.48425
TM6SF1	0.3676
SEZ6	-0.142875
NANOS3	-0.586666666666667
DNAJA3	0.363666666666667
CLDN6	-2.2765
CIITA	2.0363
EPHA4	0.0124166666666666
FANCC	-0.72175
CMTM3	0.479375
PSG3	0.194
MRPL15	2.112
C21orf59	-0.3955
PLCXD2	-1.18175
C2orf34	-0.314125
UBE2L6	2.1555
MED14	-0.272833333333333
HP1BP3	0.1238
C6orf208	-0.532
TPBG	1.541
OSR2	1.43275
XPC	0.314833333333333
KLHL7	-0.926166666666667
CCR3	0.0808333333333333
AGTPBP1	-1.283
PCSK6	-0.7958
STAT5A	-0.972
FAM18B	1.0655
LONRF2	-2.80733333333333
PTPN2	-1.1655
SF3A3	-0.464833333333333
EFCBP2	-0.06875
HCFC1	-0.2265
AHNAK	0.83895
ACTR5	-0.16
KIF14	-2.29028571428571
TENC1	1.3375
HEATR5B	0.8785
YIPF2	0.660833333333333
MYEOV2	0.594833333333333
DUSP18	1.00975
KIAA1012	-0.10325
AHR	0.618166666666667
C17orf53	-1.096
PTPRH	-4.034
ATP6V1C1	2.0968
TAS2R3	-0.403
LOC440356	1.34825
COQ10B	0.8785
PSMF1	0.585583333333333
SORBS2	2.36066666666667
NFE2L2	0.2935
TMCO7	-0.326
SH3PXD2A	-0.3185
SH2D2A	-1.541
SPINK5	-1.911
MRPS24	-0.8555
OPA3	0.234125
TRAF7	0.875833333333333
C4orf35	0.03675
MT1G	-1.380625
MGC39545	-0.0615
HS1BP3	0.0538
OR2B2	-0.23
CHRM4	0.1865
SFRP2	3.42383333333333
RIC3	-1.71025
ART1	0.1905
C6orf1	1.6895
DUS4L	-0.79475
C10orf104	0.4565
TNFAIP6	3.04375
RTEL1	-0.99975
CCT4	-0.6849
ZNF709	-0.42025
CHMP6	0.374333333333333
UPP2	0.18875
CYP19A1	-2.08985714285714
CD151	0.397166666666667
NDUFA13	-0.4795
ARFRP1	-0.461833333333333
FAM26B	1.25175
CRYBA1	-0.594
MRPL41	-0.7515
NPFFR2	1.456375
HRH2	0.288
SCAMP3	0.884166666666667
MTMR6	0.2119
MTG1	-1.316
UBTD1	1.159
CRABP1	-3.1555
FLJ33790	1.3877
KIAA1908	-1.4405
GPR158	-1.3715
PACSIN3	0.278166666666667
OMD	3.615
CATSPER1	-1.161
HOXB8	-0.911285714285714
FBXO46	0.9865
OAS1	2.594
SVIL	1.22425
PHB2	-0.927
ADCY3	-0.153
NDRG2	1.64133333333333
ERMAP	0.7567
APBA2	-1.81166666666667
IGSF9	1.61475
WNT6	-0.096
MYCBPAP	3.032
ATP2B2	-0.160888888888889
CPVL	-0.8611
TRAM2	-0.636
NOP5/NOP58	-0.30525
ZNRF4	-0.16525
TLK1	0.230125
MTMR12	0.950785714285714
ZNF384	-0.255
FAM9B	-3.15525
RPN1	1.2257
PMVK	1.22375
EIF3D	-0.3644
SIX2	-0.33775
HPS1	-0.2635
RNF7	0.73175
PSKH2	0.1765
KCTD13	0.266
CSMD3	-0.5991
FBF1	-1.0725
IL8	-6.66175
SERPINB13	0.61825
FBXL20	-0.000499999999999994
BLR1	0.2615
SH2B1	-0.315666666666667
RFNG	0.142875
RAB20	0.8615
RBM7	-1.01275
POLR1A	-0.819
TMPRSS4	-3.1095
TAF9	-0.602875
TERF2	-0.215833333333333
TNFRSF1A	0.7885
ACADVL	0.17
GTF2H5	0.04275
EDG8	0.988166666666667
C9orf140	-2.025625
UST6	0.0765
ZBTB8OS	-0.5435
ZNF710	1.1755
GPR174	-1.959
ATP6V0A2	-1.18375
KIAA0319L	0.59775
XKRX	0.445
DOPEY2	1.9487
SDHD	-0.67525
SUMF1	1.51225
OSM	2.4855
OPN3	-1.674
DAGLB	-0.443833333333333
PPFIBP1	0.6257
TRIM63	-1.71525
C10orf53	0.595
LYPD3	-0.35
BCL7A	-0.00187499999999998
AGER	-1.52066666666667
TCF19	-0.728875
SAT2	-0.7365
PFTK1	0.9225
GABRE	-3.546
C15orf38	1.2419
FIS1	0.2805
KCNV2	0.00449999999999999
CLPS	0.0939999999999999
PPCDC	-0.663875
FOXN2	0.535833333333333
NT5E	-2.8179
CD83	0.003
IL18	-0.31875
VPS16	0.371
IGFBP2	0.9525
NOTCH2	0.732
SIGLEC1	2.698625
CD93	5.806
SULF2	-0.8625
CEP164	-0.745125
P53AIP1	-0.0741666666666667
TOR2A	-0.0513333333333333
ZNF136	0.252
MGP	4.4851
CCDC144A	0.612166666666667
TRPC1	-1.01766666666667
SMS	1.32733333333333
MAPK7	-0.4975
RRAGC	0.48525
PARD6A	0.271666666666667
NUB1	0.945166666666667
SYNGR4	0.70625
OR11H12	-0.067
WIF1	2.529375
GCH1	0.098
OR11H4	-0.00700000000000001
SLC44A5	2.018
GPRIN2	2.21783333333333
LOC401431	-0.48475
CPA4	-3.0134
MELK	-1.89488888888889
IL15RA	-0.144
CUL3	0.6825
HMBOX1	0.09425
PODXL	-1.81375
CCT6B	1.23233333333333
COMTD1	-0.06775
MUC20	2.15466666666667
GPX2	-2.734125
ITK	-1.18725
FBXL5	1.90525
C13orf27	-2.08625
DEFA5	0.218
TRHDE	null
MTP18	-1.04016666666667
UQCRQ	1.3327
ITGB2	0.444916666666667
CSRP2BP	0.5635
TAS2R44	0.579
PHPT1	-0.255
FAM44C	0.21475
ERH	-0.0535
MPHOSPH1	-1.09233333333333
MORC1	-0.444
PARVB	-0.7775
LAMA1	-2.2915
PGBD3	0.28475
GIMAP6	4.2225
AREG	-3.92216666666667
LIPT1	-0.1705
MGC99813	-1.9005
C1orf201	0.186333333333333
GRIN2A	-0.7041
MAN2C1	-1.2075
NSUN5	-0.40925
SF3B5	-0.01475
MYC	-1.119875
NRXN1	-0.2265
ZNF18	-0.127
SPDYA	-0.71275
SLC37A1	1.6065
DECR2	0.83275
ANKRD38	0.934285714285714
SPTLC3	-0.40525
SUPT16H	-0.61025
DTWD2	0.88325
ULBP1	0.3435
ZADH1	-0.0895
OIP5	-2.1285
IL10RB	0.502
OTUB2	0.293625
VWA3A	0.238
SPIC	0.3898
OR6C4	0.441
PSCD4	0.667833333333333
DPY19L2P2	0.0555
TRAPPC6A	1.77533333333333
C21orf2	-1.12066666666667
CEMP1	0.71
LIN7B	0.873
E2F7	-2.641
VCP	0.0861875
LAMA3	1.3805
BGN	1.83275
GPR160	1.90033333333333
COCH	-4.46816666666667
GPR81	1.343
APOBEC3F	-1.84225
tcag7.1017	-0.78925
C1orf32	0.363
SCGB1D2	4.47625
FLJ43987	0.6075
C6orf170	-1.08925
KLK9	0.2475
GPD1L	1.012875
VPS37B	-0.0795
ATG3	-0.164833333333333
ADAMTS17	-0.5495
KLHDC2	0.157833333333333
NDUFV2	-0.33975
BLK	-2.3185
MATN4	-1.1975
GPM6A	0.370375
GBP4	3.896
TMEM162	0.378
PKP2	1.182
HRASLS	-0.702222222222222
MMP1	-2.291
SFXN3	-0.9061
FSD1	-2.02266666666667
ST6GALNAC3	-1.052
CA12	3.831
NCOA6	0.438
C19orf58	-0.424
PPP4R1	-0.00266666666666666
MAN1A2	1.52166666666667
IKBKAP	-1.762
UPF1	-0.0135
KIAA1219	0.78775
WNT16	0.1016
SNW1	-0.61775
IL18RAP	2.40075
RPP30	-0.78825
CDC40	-0.0967857142857143
SETD3	0.103
SLAMF6	-0.43225
ELK4	0.0385
TRIM47	0.421333333333333
ACOX3	2.39525
TRIM6	0.902625
KIAA0372	0.0756666666666667
TP53AP1	0.352875
SMURF2	-0.45275
ADAD1	-0.11825
EBP	-0.6631
KRTAP13-2	0.2105
FLJ36874	-0.438166666666667
TOR1A	-0.5335
P2RY4	0.8055
GPBP1	-0.29075
TRPV1	-0.317125
ADAMTS12	0.2975
PES1	-0.4599
ATG4A	0.785
MAGEA10	-4.79925
WFS1	1.95275
CC2D1B	-0.309333333333333
PABPN1	-0.6645
SLC25A30	0.25325
SLCO1C1	0.562166666666667
SLC22A5	0.51725
KIF23	-1.65383333333333
SYN2	-0.36
ASPN	8.55483333333333
CENTG2	0.9865
QSOX2	-2.3039
FLJ10815	0.169666666666667
STK24	-0.5434375
SPEG	0.3962
STK10	-0.0888333333333333
DACT2	-1.2715
AAAS	-0.67975
SSX3	-1.538
ABCD3	0.9064
C4orf12	0.67625
PARVG	0.0463333333333333
FIG4	0.46325
C9orf46	1.33775
TMCO6	-0.605
IGHMBP2	0.51
DUS2L	-0.481166666666667
FAM3C	0.4491875
TMEM16D	-1.998
DCTN4	0.99675
KCNH3	-0.62825
EIF2AK2	1.866
AP1S3	-0.294
CST4	0.1075
PAM	0.618
NUTF2	-0.5675
CITED2	0.0922
SLC39A4	1.87425
C2orf52	-0.5415
GRM3	-0.08425
C12orf49	0.461625
CCDC49	0.0349
GRAMD1B	-1.788125
FNDC4	1.09775
SIAH2	1.802375
GDPD4	0.261
C21orf87	0.657
ATP5A1	-0.746833333333333
C16orf63	-0.184625
LOC388135	-0.309
ATP5J2	-0.52725
MMP3	-0.50725
EMID2	0.48325
CRHR1	0.57225
WDR70	-0.0845
C13orf31	1.3495
ZFAND1	1.96675
CCL18	3.48283333333333
C3orf49	0.001
RINT1	-0.559
KIAA0408	-1.38266666666667
F13A1	4.7488
SLC10A1	1.76666666666667
OGN	3.64575
GIPC2	-0.182666666666667
XPO6	-0.303333333333333
LCE1A	0.7355
FMR1	0.9242
LOC374920	-0.3535
DUSP3	0.090875
ANKMY1	0.6425
C7orf50	0.63975
BBS9	0.1212
UNC119B	-0.594428571428571
C9orf72	-0.004875
MGC35440	-0.30325
ENTPD6	0.293625
PPP1R2P9	0.32575
ERCC4	-0.09675
FAHD2B	-0.0705
HMHA1	-0.348
HACL1	-1.2225
RAD23A	-0.356
FAM83B	-1.87
PPP5C	-0.0265
RNASEH2C	-0.1405
C9orf153	-0.95575
SCAMP4	0.5085
GHITM	0.4602
NDUFB7	-0.25925
ADCYAP1	1.5745
SP110	2.8925
MAP3K7IP2	0.6345
DHH	-0.3355
AGRN	0.654285714285714
WDR33	1.10266666666667
CEP290	0.523666666666667
PRPS1L1	-1.542
KLRA1	0.1325
GPR97	0.064
CHD7	0.0633333333333333
TLR10	0.46925
SLC30A8	5.6695
HIC1	1.579
IAPP	1.074
RXFP4	0.16275
GP1BB	0.679
SHQ1	0.6535
NKX2-3	0.3865
API5	-0.111
FTHP1	0.527
MOV10L1	0.5955
TRIM6-TRIM34	3.51183333333333
ADHFE1	1.1175
FAM117A	-1.46
DDI1	0.440333333333333
CDON	-0.454333333333333
TRIM73	-1.186
IGKC	3.8145
MMP14	0.032
DYNC1LI1	-0.1695
C11orf66	0.4895
TRBV3-1	-1.08125
FASTKD5	0.08925
BIVM	-2.27875
LHX4	-0.46825
CXCL2	-0.9347
RAB2B	-0.6935
IZUMO1	-1.6255
MAP3K15	-2.08575
FAM19A2	0.303833333333333
ZC3H8	-0.495
ZMAT1	1.571875
SPINK5L3	-3.75925
SLC10A6	1.1835
APPL2	0.54175
CARD10	-0.463166666666667
LOC402176	-1.236375
EEF1D	1.369
RAB6A	0.4445
C12orf5	-0.561125
PAPOLG	-0.28425
MSRB2	0.76875
BCR	0.944833333333333
PUS3	-0.40725
TIAM2	-0.3995
ZNF317	-0.308166666666667
CHD2	0.0125
FZD5	-1.95595454545455
NUDT8	-2.10625
ZNF763	-0.0865
PRC1	-1.48511111111111
ABCB9	1.158
SPATA3	0.03375
TRAK2	0.242625
STAB1	2.36475
LRRTM2	0.181666666666667
psiTPTE22	1.031
DBI	0.8285
SERPINA11	0.89525
NAT5	0.571
C20orf58	-2.2655
RPS6KA4	-0.270666666666667
FLJ90650	-1.43725
TGFBRAP1	0.411
CHRDL2	2.29725
FAHD2A	-0.583
CNTN1	0.065
BBS4	0.7556
TMEM181	-0.54575
MINPP1	0.35375
MPHOSPH6	-0.802583333333333
HOXC10	2.0934
ITPKB	0.25775
CLPTM1L	0.394
MEOX2	1.01866666666667
ATP6V0C	1.300625
PRPF8	-0.970166666666667
TMC5	4.7065
FKBP3	-1.16175
PLEKHB2	-0.4725
OR4D6	-0.298
ZNF544	-0.1639
D2HGDH	-0.511
RPL18A	-1.5212
HEL308	-0.10075
MPP6	-3.683
TCERG1	-1.367
KRT16	-1.227
KLF17	-0.973
KLF5	-0.465875
CDR1	2.480375
VCX3A	-3.862
FBLN2	2.505125
C14orf104	-0.65175
HBE1	-4.8435
OR4S2	-0.063
C1orf108	-0.435
ROBO4	3.72533333333333
CPEB4	1.578875
C11orf80	1.85883333333333
BCKDHA	1.089
MYOC	1.03425
GIF	-0.2445
CKMT1A	-1.0735
RPL3	-0.2853
THBS1	3.05625
APOO	-1.02275
ARMCX1	1.224
HSZFP36	0.401
SNAPC5	-0.036
EIF4ENIF1	0.15375
ZNF433	-0.2425
TNFRSF21	-0.656
TMPRSS7	0.0785
SPATA18	0.7344
HPDL	-3.293
MKL2	1.6888
TBX3	-0.174307692307692
C21orf93	0.361666666666667
DAXX	-0.31175
ELMO1	0.224375
RGS13	3.30966666666667
TAF11	-0.75325
UNC13A	-2.539375
LOC653314	-0.3224
ORC3L	-0.63975
IMAA	-3.174
TARBP2	-0.365
CABIN1	-0.5013
TRIOBP	0.1726875
HIST1H2AC	1.13875
RGS22	0.310333333333333
NCOA1	1.2165
IL25	0.538
SNCG	3.7955
GPR6	0.098
AMDHD1	-2.4285
CHEK2	-0.878125
C6orf142	-0.39125
DRD4	0.477
C14orf68	-1.38925
GDF11	-2.201
SEMG2	-0.299
CD247	-1.5345
CDAN1	-0.2865
RBMX2	0.177833333333333
TGS1	1.6685
OIT3	0.40225
SYF2	0.05425
MCM4	-0.579375
PKHD1L1	0.480875
CEP192	-1.0985
IFT88	-0.217
RPL9	-0.219214285714286
RAB32	-0.40075
DDX43	-1.7275
P2RX2	0.308666666666667
OR5D18	-0.0825
UBE1	0.0243333333333333
SLC24A1	0.482
ARHGAP5	-0.02925
CETP	-0.7845
KIAA1731	-0.722833333333333
SLC9A4	0.315
PTPN6	1.27775
BAHD1	0.1395
GRIK3	2.169
CACNB2	-0.9211
PDE10A	-0.865
DGCR14	-0.58825
PCDHB9	-0.108333333333333
RHOQ	0.511
MAP3K4	-0.9595
KTI12	-0.392666666666667
RPL23AP13	-1.45
GNG11	0.5
CLCN3	1.472
GPAM	-1.271
VSTM2A	0.5875
SLAMF7	1.53866666666667
INTS2	-1.55475
PPP2CA	0.8158
LRP12	0.0627333333333333
SEC14L2	-0.0497777777777778
DKFZP586H2123	3.0985
MC3R	-0.3755
CIRH1A	-1.6035
HIST1H2AB	2.68866666666667
POLH	-0.645125
MGC16703	-2.09416666666667
SNAPC2	-0.001
FILIP1L	1.545
RASGRP4	0.776
LRRC1	2.084
GAS1	1.283
PRAC	-1.67775
DGKA	-0.722333333333333
NT5C3	-0.0675
PEG3	1.38425
NADK	-0.255
PRR17	0.26025
LOC374569	-0.5675
SGSH	0.91
NLRP8	-0.292
GALT	-0.2226
MCF2	-0.3375
ZNF263	1.15325
TACSTD1	1.304
TYR	-6.5977
ATP6AP2	1.08825
RNUXA	0.18575
ABHD10	-0.178875
GDPD2	-1.745
SLC35C1	0.39925
UBE2A	0.332
HERC5	1.3355
FAM112B	-5.36016666666667
FBXL16	1.40925
DKFZP434A0131	-0.41825
ELA3A	-2.808
RBM41	-0.260875
HAO2	-0.748
RNH1	0.253875
SHANK2	2.14866666666667
OSBP2	-1.8845
DAK	0.116
C3orf58	-0.316333333333333
TCL1B	0.0005
KBTBD2	-0.244
SUGT1L1	1.1475
UBE2E2	0.7425
MYL9	2.361375
CDC23	-0.2095
PBXIP1	1.6132
CXorf40B	1.0375
NBL1	0.85925
RTBDN	0.1075
RAB11FIP5	0.549
TTTY13	-0.229
SCOTIN	0.257416666666667
SOHLH1	-0.0888333333333333
CDKN1A	0.3085
NCK1	0.40475
ZNF550	0.84325
SAPS3	2.01241666666667
SPIN3	0.165833333333333
MAGEE2	-0.1835
MIS12	-0.607166666666667
OR8H2	0.3805
KIAA0774	-1.99233333333333
UNC5D	-3.383
CUL7	-0.2555
LIPC	-3.53866666666667
DIO1	3.6465
C20orf11	0.2712
CTRL	-1.06425
HS3ST2	2.93975
PAK4	1.06
CCRL1	3.003
RNF10	0.02075
ZNF567	0.03925
ZNF660	-0.838
TCEAL3	2.376
MAGOH	-0.696166666666667
CENPB	0.2665
C19orf7	0.296125
LOC388965	0.6665
ZCCHC13	2.3055
JMJD1A	-0.6552
HIST1H4H	1.084
TBRG1	-1.1494
GPC3	-4.17175
TAF1C	-0.986875
EBNA1BP2	-0.3935
CIAPIN1	-0.5715
PDGFRA	-0.772722222222222
CSTB	-0.28175
CENPI	-1.23966666666667
GTF2E2	-0.961
RPP21	-0.53375
CCNF	-0.180333333333333
KCNQ3	0.455
FAM79A	1.593
SLC22A12	0.4335
NOVA1	-0.329666666666667
FZD3	0.3873
AKAP8	-0.723
SOCS5	0.56175
CFDP1	-1.0675
DLG5	0.37225
PGM5	0.459583333333333
C1orf144	0.378666666666667
HDAC10	-0.963
RND2	0.03575
C20orf199	-1.10375
RNMT	-0.623125
SLURP1	0.778875
ASTN1	0.34375
