Hybridization REF	TCGA-BH-A0H9-01A-11R-A056-07
PPAPDC1A	1.01675
WDR25	0.870333333333333
SGCA	0.6165
C22orf29	-0.0221666666666667
YIPF1	0.61475
GALK2	-0.66025
RAB3B	-3.67308333333333
LOC440087	-0.28075
UCP1	-1.4645
REEP5	1.781375
FADD	0.1722
FOXA1	3.09525
CACNA1A	0.571333333333333
ABI1	0.0495
GRIN2D	1.04275
SLC1A4	-1.02866666666667
LOC401127	-0.63725
HINT2	-0.0415
PLD4	0.351666666666667
ZNF286A	-0.50775
ENY2	-1.03725
IL1F6	-0.2875
PXDNL	0.971
C20orf79	0.942666666666667
TNFSF13B	1.82216666666667
DENND3	-0.672375
JARID1D	-3.01275
HIST1H2AK	-0.148375
LOC93349	-0.0309
SSH1	-0.8992
ENSA	0.3185
LOC219854	0.630666666666667
CKAP2	-1.0606
DKFZP564J102	-0.141166666666667
MGC87315	0.892333333333333
HNRPAB	-0.03375
AMH	-2.2815
ZNF526	0.6315
BRUNOL5	-0.0421
CACNG3	0.3625
TRPM1	-1.6525
PPP2R1A	0.901
COL2A1	-0.186
DDN	-0.111666666666667
FLJ25770	0.405909090909091
HK2	-0.304857142857143
ELOVL6	-0.9665
MDK	1.133
EPHX1	1.4505
RASSF2	0.210875
DKFZP434B0335	0.3805
DLX3	-0.445
PRTN3	-0.87875
AVPR1A	-0.00524999999999998
C21orf125	-1.37775
TNFAIP8	-1.101
GNB2L1	-0.13775
CALCRL	2.53475
SCGB2A2	6.69733333333333
UBXD7	-0.33225
ZNF674	-0.433
TMEM35	-0.103
BRSK2	-1.402375
HECTD3	0.553666666666667
TMEM188	-0.108166666666667
LGALS9	1.9045
SCARB2	1.09875
USP34	-0.0388333333333333
C17orf28	1.96775
ZDHHC23	0.11525
AQP12B	-1.2325
SLC16A3	-3.112375
APLP2	0.677375
ITIH2	-3.4795
MICAL3	-0.943
TNNI3K	0.3916
HDAC2	-0.24975
PRR7	0.7919
THBS2	-0.508625
LOC751071	-0.147833333333333
CA2	-1.7465
RANBP17	0.78075
RLN3	-0.1225
CRYZ	-0.173666666666667
GBAS	0.0975
TAS1R1	-0.45775
MPZL3	0.225
PCDH8	-2.66575
HSP90B1	-0.34675
KCNK15	0.7095
TNIP2	0.597
GPR146	-0.48375
NOL6	-0.083125
SPC25	-3.214
STEAP2	2.41071428571429
VAMP3	0.128
TCIRG1	-0.9285
ZP4	-0.3395
PARL	0.025625
TRIM39	0.236
KIAA1305	1.457
CRNN	0.1374
GRN	0.5545
HSH2D	0.15725
SCAMP1	1.3215
KIAA1913	-0.32575
PTS	-0.24175
BANP	0.650142857142857
PRKACG	-0.10325
ADCY6	0.510166666666667
C16orf46	0.9315
CYP51A1	0.875625
DDC	-4.79175
ANPEP	-1.42083333333333
PROM1	1.29016666666667
SIGLEC10	1.89475
COPG	0.884
FAM26E	0.65975
TRIP4	0.27975
SNX3	-0.043
C1orf175	0.12
PPY2	0.05
C14orf152	-0.0425
FTSJ1	-0.753
DST	0.03685
LOC554235	-0.068
GLRX5	-0.42425
C20orf12	2.0466
CAB39	-0.186333333333333
MSH2	-1.12
PIP4K2C	0.95325
CYLD	1.415
WTAP	0.0813125
MGAT4A	0.478111111111111
TSC22D4	-0.2983
CHRM2	-2.741
PPYR1	-0.085
CCNH	-0.687166666666667
RRM1	-0.79225
ECAT8	-3.759
LOC400120	-0.01775
GABRA4	-0.536
C14orf4	1.15883333333333
C1orf59	0.267
CTDSPL	0.815833333333333
NHEDC2	-0.7635
PDE11A	-1.05173333333333
KLHL29	-1.91025
CD5	-0.9333
TSPAN9	1.665375
WDR67	-1.48225
THUMPD1	0.5252
C18orf17	-0.10825
CLYBL	-0.956666666666667
FLJ13231	0.299
CMBL	1.218625
LECT2	0.185
NKAPL	2.6505
LOC654780	0.739
OR4C6	-0.5715
RAB30	1.06483333333333
TSSK4	-0.0825
TMEM163	1.9525
OSBPL11	0.490083333333333
GNB5	-2.84866666666667
CCL21	1.056
C1orf121	0.188
FMO2	2.61133333333333
RPTN	1.4225
MSTN	-0.403
VCL	-0.369857142857143
FYTTD1	0.086
C11orf1	-0.30975
CCDC88C	0.9723125
HFE	-0.627277777777778
MOGAT1	-0.08
FAM125B	-0.448833333333333
IRGQ	0.133
RAVER2	0.60025
AKAP5	0.4975
SSSCA1	-0.51825
C11orf63	-0.976857142857143
ACTG2	0.8217
PORCN	-1.0315
DTL	-1.36245454545455
TMEM151	1.368
FAM122C	-1.27525
RSAD2	1.3552
BAT4	-0.818
KRTDAP	-1.53583333333333
MYH8	0.626
CRTC3	0.2155
LRRFIP2	-0.2494
INTS4	-0.153166666666667
TTN	-2.029
SLC26A5	0.544
PLLP	-1.525
RGS6	1.816125
SRGAP3	0.695625
ZNF525	0.335333333333333
NBR2	-0.9746
C13orf1	-0.3132
ZNF137	0.378
CEP27	-1.42975
BEST2	0.1965
RNF121	-0.3535
DMRTC2	2.7865
C8orf76	-0.139
BCCIP	-0.728375
MEST	-0.17625
HTRA2	-0.145
ANGPTL2	-0.42475
ILKAP	-0.425833333333333
ERAS	-1.1225
HBS1L	-0.69775
CPA5	0.42
TMEM30A	-0.0775
CD300LF	1.99166666666667
WISP3	0.284
CRK	1.29957142857143
PDS5A	-0.0057
BRPF3	0.125166666666667
NEDD9	-1.283375
SMPDL3B	1.34075
PSG6	-1.1355
PSMD13	0.45375
ETV5	-2.4695
OR51A4	0.0785
BTBD7	0.761333333333333
GSTO1	-1.4665
hCG_16001	0.147
MAD2L1BP	-0.198333333333333
COX6A2	1.564
SCNN1A	2.459
LSM1	0.0643333333333334
UGT2B11	-0.62375
IDUA	-0.33525
PPP2R3C	-0.707666666666667
COX11	-0.8495
PDZK1	2.78575
ZNF443	1.19433333333333
MGC21874	1.2515
ZNF323	1.6464
KRTAP10-10	0.092
CXCL6	-0.32275
SLC34A2	3.3156
LOC284402	0.0695
NPTN	0.528916666666667
UPP1	-2.83458333333333
SLC6A9	0.089
OR7G3	0.06525
CISD1	-1.103
ZNF545	0.581333333333333
SYT14	-0.753
NT5C3L	0.385666666666667
ZNHIT3	-0.138
SNRPD3	-0.326
KIAA0701	-0.214857142857143
UNC93B1	-0.0655
GMNN	-1.7335
SPCS2	0.132333333333333
LOC388524	0.4025
NAPRT1	-0.1775
PNLIPRP1	-0.53275
OR6V1	0.657
PRKAB1	0.14975
EYA4	-3.9945
KIF20A	-1.85775
ALG10	-0.32425
ITPKC	1.04466666666667
LMX1B	1.42566666666667
RPUSD4	0.105
C7orf34	0.104166666666667
DLGAP2	0.3345
PFN1	0.138
MICALL2	-0.807083333333333
ZNF654	0.569
SS18L1	-0.034625
SLC16A8	1.94925
MKI67IP	-0.135166666666667
ITGB3	-1.0765
TCEA3	1.06925
CEP152	-2.6845
CLIP1	0.708375
ZNF75	-0.1265
ATP5C1	-0.5145
NUDT5	-0.891
PSCDBP	-0.365
UBP1	0.22975
RBM27	0.40125
C13orf15	1.55725
ZNF282	-0.136333333333333
ZNF222	0.2073
COL10A1	5.88375
PRDM15	-0.67675
TTTY5	-0.885
FAM9C	-0.465454545454545
C20orf67	0.2725
GNG13	-0.3825
F12	-0.09
C1orf41	-1.16775
CPXCR1	-0.316
GSK3A	0.378125
SUPT6H	0.242666666666667
PI16	1.35083333333333
ELL2	-0.2935
C9orf167	-2.46733333333333
PVRL3	-1.103
FLJ38596	0.29525
ADAM20	-0.03325
GPR89A	0.5285
GPR87	-1.5105
ZNF30	0.5295
SMR3B	1.39275
ZNF770	-0.509625
TRPC4AP	0.992666666666667
DKFZP686E2158	0.4165
C2orf28	-0.237833333333333
FREM1	-1.137
LAMA4	-0.102666666666667
ADPRHL2	0.2975
EIF4G2	0.636833333333333
GUCA1A	-0.0125
CTNNA2	-1.59183333333333
NUDT15	-1.15016666666667
CEPT1	0.0131666666666667
ZNFX1	3.2496
CCDC92	0.93325
TDRD1	-0.883
KCNK5	-3.24083333333333
ETNK1	-0.0823333333333334
LTA	0.33
TTPA	0.240333333333333
B3GALNT2	0.404125
SC65	0.1595
PEX5L	-0.250125
EPS15L1	0.51325
MGEA5	-0.431
HIST1H3A	1.08525
ING1	-0.23375
BCAT1	-3.756
ORC6L	-2.57790909090909
KLK11	-2.86716666666667
C19orf28	-0.757125
DNER	-4.4255
MED22	-0.455142857142857
ETV6	0.9625
CHAC2	-1.9175
CD300E	-0.2265
CEBPB	1.30716666666667
ZNF398	-0.14975
LRCH3	0.2005
HMGA1	-1.8775
CAPN7	-0.0865
MGC5566	-3.7015
CCL3	2.97171428571429
NANOS1	-0.118428571428571
ZFYVE19	-0.15125
APITD1	-0.471166666666667
PARD3	0.838625
IRAK4	-0.353
SERPINI2	-1.136
CEP170L	-0.28925
TTC9	2.703875
MYOM3	-1.27725
MLPH	1.929625
LOC222699	0.072
NRG1	-1.46183333333333
TBC1D9	3.68281818181818
TTK	-1.7405
ZNF557	0.6896
DDX41	-0.2105
FANK1	2.2295
UBE2D2	1.582375
PSMB10	-0.02225
MYH7B	-0.634
GABARAPL2	-0.09975
MARVELD2	2.3875
DGCR2	0.463166666666667
UNC45A	0.2735
C6orf72	-0.3505
ZNF683	2.916
GIT2	-0.465375
CASK	1.0115
C14orf161	2.7035
LRRC44	1.6785
TIFA	-0.939375
UTP11L	-0.93125
C6orf65	-1.40575
FDPS	-0.54925
DUSP9	-1.876
SLC17A8	0.673666666666667
OR51G1	0.133166666666667
NANS	0.25175
OLFML1	1.3895
ATP10B	-1.739875
NPAS3	0.15075
PRKCA	-2.56711111111111
GGA2	-0.214
LCE4A	0.154
SPANXN3	-0.29375
CCDC115	0.94625
SDCCAG3	-0.8745
GLIPR1L1	0.447333333333333
TTC1	-0.0155
C17orf76	0.67025
MAD2L2	-2.003
HIPK1	-0.436
LRRC3B	-0.238
CLN3	-1.06618181818182
C17orf47	0.025
FMN2	-3.30416666666667
TUBB1	-0.315666666666667
WAPAL	-0.234333333333333
C3orf21	0.177
SCN5A	-0.1478
SMYD1	0.37825
BEX5	0.62275
ZNF192	0.3475
SEC22A	-0.0715
GRIA2	3.38678571428571
KIAA0825	-1.28925
NUSAP1	-2.78481818181818
LANCL1	-0.349875
C15orf40	-1.0488
ZNF645	0.341625
GPR61	-0.10925
NLRP14	-0.061
SNX21	0.924
C1QTNF8	0.922
C17orf46	0.46
IFNA8	0.4445
SPRR1B	-2.09083333333333
FLRT1	-0.6295
SNX17	0.378166666666667
ASB2	-0.950833333333333
HBG1	-5.8705
RPRML	-2.87925
JOSD2	0.5925
PLSCR3	0.70025
SPOCD1	-0.628333333333333
RAB39	-0.26
GHRH	0.2048
ITIH5L	1.1
C17orf37	0.2135
SMCR8	0.87825
DPY19L2P3	-1.987
IL11RA	-0.6845
GDF3	-3.76883333333333
RPS6KB1	-1.24191666666667
DNAJC19	0.5036
TOP1	0.67875
CRCT1	-0.650285714285714
MPST	0.495375
DPM2	0.476375
FAM38B	-2.27116666666667
SLC18A1	-2.5645
FARP1	0.937666666666667
PAX7	0.23425
TUBD1	-1.686
GNL3	-0.770125
BTG2	2.47213333333333
NDUFS6	-0.6395
C1orf79	-2.67325
ERAL1	-0.21125
ECHS1	0.70625
VPS4A	0.402333333333333
CYP11A1	-0.791
ABCC6	-2.20371428571429
PBX4	-3.497
MOSC1	1.397625
NCF4	-0.24775
HYMAI	0.3665
NAGPA	-0.984375
OTOP2	0.27075
ACOT12	0.076
MTHFD2L	-0.832125
LOC441376	4.9475
C19orf34	-0.031
RAB1B	0.304
ALDOAP2	0.5485
NTRK1	-1.98933333333333
ARTS-1	-0.176
SLC6A11	-0.7325
NAP1L2	-0.573
CNGB1	-0.0166666666666667
EPB41L4B	0.384416666666667
FAM134B	2.153875
HS3ST3A1	-3.09783333333333
CPXM2	3.84825
SIRPB2	0.26
CHORDC1	-0.724
TRIB3	0.0265
SLC2A5	0.23325
C2orf49	-1.111
DDX5	-0.4005
OR5L1	1.096
ANAPC4	-0.309333333333333
ZSWIM1	0.79125
LOC93622	0.09325
KCNK3	-0.1516
RP11-35N6.1	-2.651875
ZFP161	-0.267666666666667
AQP9	2.6675
SLC15A2	0.0266666666666667
MREG	0.129166666666667
OR9I1	0.6175
PDLIM2	0.11825
ADAM7	0.558
GSTCD	0.774333333333333
WDR21A	0.76425
SLC12A8	1.8385
TMEM174	0.32925
IGSF3	0.326916666666667
LRRN1	1.866
LOC402117	-0.3625
SRPK1	-0.629333333333333
LY6K	-0.687375
NFIA	2.8995
PTCD3	-0.795125
LEP	3.05183333333333
PCDH21	-0.831833333333333
MAPKAPK2	0.843
NMNAT1	-0.4095
LHFPL2	0.236875
C9orf43	-0.32375
DIP2A	-0.173833333333333
ACTR8	0.34125
CCDC34	-0.935
PTPN22	-1.891
ITGA3	-0.932875
FAM129C	0.10975
RABGGTA	0.611333333333333
UNC45B	-0.73375
KIAA1033	0.391125
ZNF510	-0.744166666666667
CYP2D6	0.393833333333333
SLC26A10	-3.538
STX8	0.313
LUZP1	-0.044125
WDR89	-0.17
EIF4G3	-0.0795
C5AR1	0.87675
ZNF623	0.679
A2M	0.262
TGM7	0.2705
GRPEL1	-0.0961666666666667
LMNB2	-1.0903
ROCK2	-0.548833333333333
SNX16	-0.537375
CCDC66	-0.83725
ANXA3	0.6365
KIAA1609	0.66375
EED	-0.7905
RNF32	-0.704166666666667
HES1	1.6595
CLC	-0.8215
ISL1	-1.0235
KIAA0528	-0.6395
MANEA	0.17125
C1orf61	-2.11
hCG_2001000	0.3475
RAPGEF6	-0.4256
KIAA0020	-1.01716666666667
NEIL1	-0.30475
C16orf45	-0.118
RBM10	-0.1475
C10orf125	-1.09475
MRS2L	-0.74075
DNAH17	-1.37942857142857
C19orf10	-0.2535
C1orf160	0.48875
SLFN12	-0.646
EXOC3	-0.0875
HIST3H3	0.364
NCOR2	-0.29
TNFRSF9	-1.0045
MFSD8	0.8425
ALX1	-4.09916666666667
NOL1	-0.93675
PODN	2.7785
TIAL1	-1.043
HIST1H1E	-1.349
NPY6R	0.1105
TM4SF4	2.29025
CORO2A	0.667
ETNK2	1.29966666666667
APOE	0.3838
ANGPT4	-0.826
HDGF2	0.19125
G30	-0.0365
ST8SIA4	-1.179875
F2RL1	-1.45625
FAM19A4	-4.41
CCAR1	-0.4755
B3GNT7	-0.062
OPHN1	0.00300000000000004
DSCR6	0.9045
C21orf13	0.691166666666667
GAS2L1	0.664916666666667
RFX3	-0.3735
COPS4	0.000125
BCHE	-5.19766666666667
BCL2	1.6885
HBZ	-3.3175
ARL13B	0.708625
MAPBPIP	0.937
MYO15B	-1.166875
SPZ1	0.523666666666667
KIAA1324	3.30744444444444
PLCL2	-1.4305
C4orf29	-0.95525
WDFY2	-0.724625
ZNF284	-0.4155
NAALADL1	0.1035
DUSP5	0.4275
PXDN	-0.814875
SLMO1	0.799
TNXB	0.5484
BIRC7	-1.82475
A4GALT	1.65883333333333
TIMM22	0.9255
FAM110C	1.2525
TOMM34	-0.188125
ABHD9	-0.093
ADAM32	1.977
CRHBP	-0.2395
AQP2	0.216
LOC130355	0.5515
ZNF187	-0.2085
ZNF816A	1.019
F7	1.395875
CNOT1	0.2113
SLC13A4	0.1465
ZBTB11	-0.1445
B3GALT5	1.6945
EXOC2	4.19416666666667
IRS1	0.9538
TMEM1	0.120333333333333
MRPL34	-0.639166666666667
SAMM50	-0.37725
CDC42EP3	-1.7825
HSF2	-0.7483
MFN2	-0.36775
TSPAN7	-1.95616666666667
NUCB1	0.963333333333333
RHOH	0.4845
ARL16	-0.49
TACR1	-0.01325
SFRS5	-1.7115
SNX25	0.17325
RHBDF1	0.5605
PCDH18	1.1345
HMG1L1	0.12325
MYO5C	0.590375
MAPK10	2.2075
LDHAL6A	0.964833333333333
NUDT12	0.252166666666667
NCAM1	-0.17475
GLIS2	0.593
GGTL4	0.15225
DAPP1	-1.17025
ATF7	1.46625
KIAA0748	-2.409
NFIL3	-1.079
TM6SF1	0.8027
SEZ6	0.202375
NANOS3	-0.5745
DNAJA3	1.17633333333333
CLDN6	-2.5205
CIITA	2.2788
EPHA4	-1.8505
FANCC	-0.497
CMTM3	0.82575
PSG3	-0.643833333333333
MRPL15	-0.819
C21orf59	-0.1495
PLCXD2	-1.15375
C2orf34	0.067375
UBE2L6	1.048625
MED14	-0.4774
HP1BP3	-0.6825
C6orf208	-0.907
TPBG	1.04875
OSR2	0.783
XPC	-0.0045
KLHL7	-0.9835
CCR3	0.0216666666666666
AGTPBP1	-0.715166666666667
PCSK6	0.4812
STAT5A	-1.8744
FAM18B	-0.34525
LONRF2	0.139666666666667
PTPN2	-0.29125
SF3A3	-0.635666666666667
EFCBP2	-0.68975
HCFC1	-0.604666666666667
AHNAK	0.8612
ACTR5	1.37425
KIF14	-2.02342857142857
TENC1	1.225
HEATR5B	1.457
YIPF2	1.13083333333333
MYEOV2	0.743166666666667
DUSP18	1.28375
KIAA1012	0.09675
AHR	0.405
C17orf53	-1.0195
PTPRH	-3.9775
ATP6V1C1	0.2083
TAS2R3	0.4345
LOC440356	-0.09875
COQ10B	0.82625
PSMF1	0.800916666666667
SORBS2	0.285166666666667
NFE2L2	-0.69575
TMCO7	0.6765
SH3PXD2A	-0.1485
SH2D2A	-1.56125
SPINK5	-0.2925
MRPS24	-1.06575
OPA3	0.651375
TRAF7	1.49933333333333
C4orf35	-0.2155
MT1G	-2.00725
MGC39545	0.78875
HS1BP3	0.5662
OR2B2	0.501
CHRM4	0.6955
SFRP2	2.80075
RIC3	-0.813
ART1	0.3295
C6orf1	0.510875
DUS4L	-1.04
C10orf104	-0.1585
TNFAIP6	2.03225
RTEL1	-0.96025
CCT4	-0.1946
ZNF709	0.2005
CHMP6	0.469
UPP2	0.2915
CYP19A1	-3.158
CD151	0.968666666666667
NDUFA13	0.300166666666667
ARFRP1	0.0115
FAM26B	1.35875
CRYBA1	-2.3805
MRPL41	-0.199166666666667
NPFFR2	3.857625
HRH2	0.0795
SCAMP3	0.428166666666667
MTMR6	0.549
MTG1	-0.873166666666667
UBTD1	1.15375
CRABP1	-2.921
FLJ33790	2.2406
KIAA1908	-0.998166666666667
GPR158	-2.68875
PACSIN3	0.677333333333333
OMD	2.8635
CATSPER1	-1.61516666666667
HOXB8	-1.015875
FBXO46	1.1155
OAS1	-0.295666666666667
SVIL	-0.87325
PHB2	-0.96425
ADCY3	-0.7295
NDRG2	0.291833333333333
ERMAP	1.2419
APBA2	-2.33383333333333
IGSF9	3.075
WNT6	-0.376428571428571
MYCBPAP	-0.3115
ATP2B2	-0.222428571428571
CPVL	-1.4079
TRAM2	-0.913916666666667
NOP5/NOP58	-0.57975
ZNRF4	0.45325
TLK1	0.238
MTMR12	-0.042
ZNF384	-0.7385
FAM9B	-2.73675
RPN1	0.3834
PMVK	0.88275
EIF3D	0.329
SIX2	-0.83775
HPS1	0.476571428571429
RNF7	-0.276
PSKH2	0.3125
KCTD13	-0.0571666666666667
CSMD3	2.1306
FBF1	-0.201
IL8	-5.489875
SERPINB13	0.4915
FBXL20	0.514
BLR1	0.3995
SH2B1	-0.252333333333333
RFNG	0.602875
RAB20	0.733
RBM7	-0.465
POLR1A	-0.0758333333333333
TMPRSS4	0.3545
TAF9	-0.984875
TERF2	0.2455
TNFRSF1A	0.561583333333333
ACADVL	-0.062
GTF2H5	0.0395
EDG8	-1.13533333333333
C9orf140	-1.619875
UST6	0.2265
ZBTB8OS	-0.828
ZNF710	0.564
GPR174	-0.9705
ATP6V0A2	-1.16375
KIAA0319L	0.211916666666667
XKRX	-0.439
DOPEY2	2.0919
SDHD	-0.5175
SUMF1	1.53625
OSM	1.56975
OPN3	-0.98725
DAGLB	0.4595
PPFIBP1	-0.0188
TRIM63	-2.70125
C10orf53	0.722
LYPD3	1.08183333333333
BCL7A	-0.481875
AGER	-1.938
TCF19	-0.978375
SAT2	-1.04225
PFTK1	1.369
GABRE	-2.583875
C15orf38	1.1961
FIS1	0.382
KCNV2	-0.1675
CLPS	-0.03775
PPCDC	-0.293875
FOXN2	-0.0728333333333333
NT5E	-3.7796
CD83	0.21125
IL18	1.519375
VPS16	0.26875
IGFBP2	0.872166666666667
NOTCH2	0.399
SIGLEC1	2.371
CD93	4.986
SULF2	0.30775
CEP164	0.069
P53AIP1	0.0508333333333333
TOR2A	-0.158666666666667
ZNF136	0.444
MGP	3.5059
CCDC144A	-0.73075
TRPC1	-1.764
SMS	-0.3595
MAPK7	-0.232
RRAGC	0.2305
PARD6A	0.775333333333333
NUB1	0.239
SYNGR4	0.98925
OR11H12	-0.0505
WIF1	1.791625
GCH1	0.5965
OR11H4	-0.717
SLC44A5	1.9415
GPRIN2	0.8075
LOC401431	0.9335
CPA4	-2.7413
MELK	-1.69488888888889
IL15RA	-1.1245
CUL3	0.941
HMBOX1	1.00825
PODXL	-2.5395
CCT6B	0.810166666666667
COMTD1	0.178
MUC20	-1.33983333333333
GPX2	-2.1275
ITK	-1.687125
FBXL5	2.54525
C13orf27	-1.38675
DEFA5	0.6375
TRHDE	-1.499
MTP18	-0.9775
UQCRQ	0.7341
ITGB2	0.811833333333333
CSRP2BP	0.46625
TAS2R44	0.7385
PHPT1	-0.52925
FAM44C	-0.125
ERH	0.55325
MPHOSPH1	-1.76766666666667
MORC1	-0.202
PARVB	-1.07875
LAMA1	-2.33183333333333
PGBD3	0.17775
GIMAP6	3.96175
AREG	-2.02616666666667
LIPT1	-0.56225
MGC99813	-1.10025
C1orf201	-0.160666666666667
GRIN2A	-0.467555555555556
MAN2C1	-1.447875
NSUN5	-0.43225
SF3B5	0.2315
MYC	-1.26425
NRXN1	-0.397181818181818
ZNF18	0.76175
SPDYA	-1.12971428571429
SLC37A1	0.782
DECR2	-0.29225
ANKRD38	1.662625
SPTLC3	-1.35891666666667
SUPT16H	-0.15625
DTWD2	1.235
ULBP1	0.1725
ZADH1	0.0183333333333333
OIP5	-2.5805
IL10RB	0.173166666666667
OTUB2	1.126
VWA3A	0.1454
SPIC	0.376833333333333
OR6C4	0.507
PSCD4	0.464666666666667
DPY19L2P2	-1.6215
TRAPPC6A	0.939666666666667
C21orf2	-0.904666666666667
CEMP1	1.9785
LIN7B	0.024
E2F7	-2.26683333333333
VCP	0.2934375
LAMA3	0.698333333333333
BGN	1.80775
GPR160	1.15966666666667
COCH	-4.70066666666667
GPR81	1.51416666666667
APOBEC3F	-2.53325
tcag7.1017	-0.86525
C1orf32	0.3055
SCGB1D2	3.266
FLJ43987	-1.2915
C6orf170	1.5155
KLK9	0.4225
GPD1L	1.265
VPS37B	-0.4215
ATG3	-0.4565
ADAMTS17	0.8645
KLHDC2	0.291333333333333
NDUFV2	0.10525
BLK	-2.594
MATN4	-1.6255
GPM6A	0.614125
GBP4	2.38683333333333
TMEM162	0.0561666666666667
PKP2	1.211
HRASLS	2.05666666666667
MMP1	-3.12175
SFXN3	-0.21
FSD1	-1.72
ST6GALNAC3	-0.882666666666667
CA12	3.1532
NCOA6	1.626
C19orf58	0.0632
PPP4R1	0.457833333333333
MAN1A2	0.651
IKBKAP	-0.15575
UPF1	0.607666666666667
KIAA1219	2.2005
WNT16	0.8468
SNW1	-0.4065
IL18RAP	1.348
RPP30	-0.703125
CDC40	0.0111428571428571
SETD3	0.246666666666667
SLAMF6	-0.817
ELK4	-0.7505
TRIM47	-0.8685
ACOX3	2.990375
TRIM6	-0.867375
KIAA0372	-0.130833333333333
TP53AP1	0.77575
SMURF2	-0.47225
ADAD1	-0.66925
EBP	-1.1053
KRTAP13-2	-1.155
FLJ36874	-0.519666666666667
TOR1A	-0.111
P2RY4	0.5965
GPBP1	0.02025
TRPV1	-0.784625
ADAMTS12	-0.144833333333333
PES1	-0.0599
ATG4A	0.807166666666667
MAGEA10	-4.4615
WFS1	1.82825
CC2D1B	-0.290333333333333
PABPN1	-0.328125
SLC25A30	-0.12875
SLCO1C1	0.201
SLC22A5	1.5505
KIF23	-2.17833333333333
SYN2	-0.0565
ASPN	7.2645
CENTG2	0.20425
QSOX2	-1.9168
FLJ10815	1.097
STK24	0.2893125
SPEG	0.2271
STK10	0.502
DACT2	-1.5025
AAAS	0.017
SSX3	-1.74975
ABCD3	0.2007
C4orf12	-0.585625
PARVG	0.0536666666666667
FIG4	0.61125
C9orf46	0.71775
TMCO6	-0.511
IGHMBP2	-0.7415
DUS2L	0.435
FAM3C	0.0174375
TMEM16D	-1.910125
DCTN4	0.76225
KCNH3	-0.503
EIF2AK2	0.3165
AP1S3	0.470625
CST4	1.5635
PAM	0.3605
NUTF2	0.17675
CITED2	0.5589
SLC39A4	-0.66
C2orf52	-1.0445
GRM3	-0.026
C12orf49	0.277
CCDC49	-0.1142
GRAMD1B	-1.664
FNDC4	0.6975
SIAH2	0.642
GDPD4	0.39475
C21orf87	0.2695
ATP5A1	-0.392333333333333
C16orf63	-0.6825
LOC388135	0.163833333333333
ATP5J2	-0.586125
MMP3	-0.4485
EMID2	0.0135
CRHR1	0.55075
WDR70	-0.10825
C13orf31	1.29975
ZFAND1	-0.966
CCL18	3.2915
C3orf49	-0.1625
RINT1	0.00750000000000001
KIAA0408	-1.70716666666667
F13A1	4.1497
SLC10A1	-0.722666666666667
OGN	1.821
GIPC2	-1.47266666666667
XPO6	-1.20766666666667
LCE1A	0.6795
FMR1	0.4709
LOC374920	-0.2405
DUSP3	0.42825
ANKMY1	1.28275
C7orf50	0.051
BBS9	-0.0498
UNC119B	-0.338285714285714
C9orf72	-0.933375
MGC35440	-1.3195
ENTPD6	0.47875
PPP1R2P9	-0.0265
ERCC4	0.101
FAHD2B	0.9285
HMHA1	-0.377
HACL1	-0.51075
RAD23A	-0.207666666666667
FAM83B	1.746
PPP5C	-0.451333333333333
RNASEH2C	-0.127125
C9orf153	-0.706666666666667
SCAMP4	1.005625
GHITM	0.0974
NDUFB7	0.268375
ADCYAP1	-0.181
SP110	1.1665
MAP3K7IP2	0.41675
DHH	-0.1085
AGRN	0.863785714285714
WDR33	-0.111166666666667
CEP290	0.187
PRPS1L1	-2.48133333333333
KLRA1	-0.7015
GPR97	-0.056
CHD7	-0.148583333333333
TLR10	0.571
SLC30A8	5.4005
HIC1	0.820666666666667
IAPP	0.407
RXFP4	0.07
GP1BB	1.25975
SHQ1	0.5875
NKX2-3	0.437333333333333
API5	-0.2935
FTHP1	0.2685
MOV10L1	1.19333333333333
TRIM6-TRIM34	1.91283333333333
ADHFE1	-0.121
FAM117A	-0.7595
DDI1	0.3492
CDON	-0.744333333333333
TRIM73	-0.7785
IGKC	3.4535
MMP14	-0.475333333333333
DYNC1LI1	0.372875
C11orf66	0.53575
TRBV3-1	-1.79575
FASTKD5	0.39675
BIVM	-1.51875
LHX4	0.0393333333333333
CXCL2	-1.1107
RAB2B	-0.796666666666667
IZUMO1	-0.76775
MAP3K15	-2.255375
FAM19A2	-0.145666666666667
ZC3H8	-1.16683333333333
ZMAT1	0.22675
SPINK5L3	-2.80375
SLC10A6	-0.663
APPL2	-0.33625
CARD10	0.3255
LOC402176	-0.709875
EEF1D	0.1162
RAB6A	0.9538
C12orf5	-0.43125
PAPOLG	0.4225
MSRB2	0.8025
BCR	0.646722222222222
PUS3	-0.08075
TIAM2	-1.07375
ZNF317	0.442666666666667
CHD2	-0.373538461538462
FZD5	-2.38122727272727
NUDT8	-0.769
ZNF763	-0.086
PRC1	-2.14166666666667
ABCB9	0.8765
SPATA3	0.482
TRAK2	1.10275
STAB1	2.4375
LRRTM2	-0.857166666666667
psiTPTE22	1.36675
DBI	1.0075
SERPINA11	-1.72575
NAT5	0.01525
C20orf58	-2.16025
RPS6KA4	0.44
FLJ90650	0.83
TGFBRAP1	0.38075
CHRDL2	0.9295
FAHD2A	0.405
CNTN1	-0.1885
BBS4	0.1652
TMEM181	0.843
MINPP1	-1.0285
MPHOSPH6	0.513166666666667
HOXC10	0.4848
