Hybridization REF	TCGA-BH-A0B9-01A-11R-A056-07
HNRPAB	0.1105
AMH	-2.3805
ZNF526	0.7205
BRUNOL5	-0.1885
CACNG3	-0.0391666666666667
TRPM1	-2.407
PPP2R1A	0.562
COL2A1	-1.0595
DDN	-0.232
FLJ25770	0.828583333333333
HK2	0.255142857142857
ELOVL6	-1.038875
MDK	0.5425
EPHX1	-0.7475
RASSF2	0.9555
DKFZP434B0335	-0.61425
DLX3	-0.760875
PRTN3	-0.635
AVPR1A	-0.25125
C21orf125	-2.018
TNFAIP8	-0.00783333333333333
GNB2L1	0.213
CALCRL	0.92825
SCGB2A2	0.532333333333333
UBXD7	-0.5055
ZNF674	-0.4225
TMEM35	1.24225
BRSK2	-1.329625
HECTD3	-0.2535
TMEM188	-0.0310833333333333
LGALS9	2.318375
SCARB2	0.1285
USP34	-0.273166666666667
C17orf28	0.44075
ZDHHC23	-0.1455
AQP12B	1.164
SLC16A3	-2.561125
APLP2	0.41225
ITIH2	-5.2195
MICAL3	-0.42625
TNNI3K	-0.3711
HDAC2	1.14425
PRR7	0.3039
THBS2	-2.265875
LOC751071	0.925666666666667
CA2	-0.3825
RANBP17	1.32075
RLN3	0.0905
CRYZ	-1.53566666666667
GBAS	0.0535
TAS1R1	1.74375
MPZL3	0.3795
PCDH8	3.5845
HSP90B1	0.00625
KCNK15	-0.713
TNIP2	0.593333333333333
GPR146	-0.273
NOL6	0.767875
SPC25	-1.295
STEAP2	1.59057142857143
VAMP3	-0.658333333333333
TCIRG1	0.0255
ZP4	2.4535
PARL	0.47
TRIM39	0.424333333333333
KIAA1305	1.68925
CRNN	0.1715
GRN	-0.35125
HSH2D	-0.79975
SCAMP1	-0.121875
KIAA1913	0.288
PTS	-0.27025
BANP	0.943142857142857
PRKACG	-0.05925
ADCY6	0.3585
C16orf46	-0.044
CYP51A1	-0.34525
DDC	-2.51225
ANPEP	-0.620666666666667
PROM1	5.3475
SIGLEC10	2.0485
COPG	0.7685
FAM26E	0.1475
TRIP4	-0.25475
SNX3	0.436166666666667
C1orf175	0.805833333333333
PPY2	0.2035
C14orf152	0.3415
FTSJ1	-0.424833333333333
DST	-0.60305
LOC554235	0.046
GLRX5	-0.63075
C20orf12	0.0989
CAB39	-0.370666666666667
MSH2	-0.399333333333333
PIP4K2C	0.41725
CYLD	1.66675
WTAP	1.128125
MGAT4A	0.230888888888889
TSC22D4	0.3676
CHRM2	1.4415
PPYR1	0.435166666666667
CCNH	-1.81516666666667
RRM1	-0.36925
ECAT8	-2.71275
LOC400120	-0.529
GABRA4	0.32475
C14orf4	0.927666666666667
C1orf59	1.34125
CTDSPL	0.272416666666667
NHEDC2	0.055
PDE11A	-1.7682
KLHL29	0.29275
CD5	0.8993
TSPAN9	2.0249375
WDR67	-1.35975
THUMPD1	0.1713
C18orf17	0.13275
CLYBL	0.684333333333333
FLJ13231	-0.9005
CMBL	-2.202875
LECT2	-0.37425
NKAPL	0.797666666666667
LOC654780	0.5375
OR4C6	0.051
RAB30	-1.80966666666667
TSSK4	-0.6275
TMEM163	0.113
OSBPL11	0.527583333333333
GNB5	-0.988333333333333
CCL21	1.99725
C1orf121	0.379833333333333
FMO2	2.57483333333333
RPTN	-0.139
MSTN	0.147
VCL	-0.310214285714286
FYTTD1	-0.2705
C11orf1	0.2325
CCDC88C	-0.015625
HFE	-1.01783333333333
MOGAT1	0.545
FAM125B	-0.653833333333333
IRGQ	0.181
RAVER2	1.51025
AKAP5	-1.0475
SSSCA1	-0.09875
C11orf63	-0.4745
ACTG2	0.1868
PORCN	-1.8585
DTL	-1.47118181818182
TMEM151	0.439
FAM122C	-0.4975
RSAD2	2.7215
BAT4	-0.2085
KRTDAP	-0.465
MYH8	-0.18825
CRTC3	0.266
LRRFIP2	0.0223
INTS4	-0.192666666666667
TTN	-0.851833333333333
SLC26A5	0.115
PLLP	-0.201
RGS6	1.54925
SRGAP3	0.748125
ZNF525	0.931833333333334
NBR2	-0.9405
C13orf1	-1.562
ZNF137	0.391
CEP27	-1.55775
BEST2	0.482
RNF121	-0.19375
DMRTC2	0.2545
C8orf76	0.0385
BCCIP	-0.057375
MEST	2.22325
HTRA2	0.0365
ANGPTL2	-1.554
ILKAP	0.145166666666667
ERAS	0.174
HBS1L	-0.177625
CPA5	0.455
TMEM30A	0.3685
CD300LF	2.0485
WISP3	5.249
CRK	0.736357142857143
PDS5A	0.3962
BRPF3	0.411666666666667
NEDD9	-1.517125
SMPDL3B	1.80875
PSG6	-1.6965
PSMD13	0.918
ETV5	-1.0694375
OR51A4	-0.555
BTBD7	-0.413583333333333
GSTO1	-0.88325
hCG_16001	0.8515
MAD2L1BP	-0.336333333333333
COX6A2	1.5055
SCNN1A	-0.494666666666667
LSM1	0.424166666666667
UGT2B11	-2.0475
IDUA	-0.17
PPP2R3C	-0.818833333333333
COX11	-1.16016666666667
PDZK1	-4.13325
ZNF443	-0.638666666666667
MGC21874	0.4085
ZNF323	0.3435
KRTAP10-10	0.3965
CXCL6	0.75475
SLC34A2	4.4272
LOC284402	0.3845
NPTN	-0.104
UPP1	-1.33458333333333
SLC6A9	0.321
OR7G3	-0.0465
CISD1	-0.0251666666666667
ZNF545	0.143166666666667
SYT14	-0.418
NT5C3L	0.00933333333333333
ZNHIT3	-0.239333333333333
SNRPD3	-0.78025
KIAA0701	-0.32825
UNC93B1	0.128833333333333
GMNN	-1.302125
SPCS2	0.328166666666667
LOC388524	0.7715
NAPRT1	-0.0675
PNLIPRP1	0.3175
OR6V1	0.941
PRKAB1	-0.42325
EYA4	-2.93116666666667
KIF20A	-0.227
ALG10	0.57275
ITPKC	0.5785
LMX1B	-0.437666666666667
RPUSD4	0.320833333333333
C7orf34	0.322833333333333
DLGAP2	0.354125
PFN1	0.5444
MICALL2	-0.9135
ZNF654	-0.8085
SS18L1	-0.741625
SLC16A8	1.2035
MKI67IP	0.4915
ITGB3	-0.961875
TCEA3	1.46458333333333
CEP152	-1.8200625
CLIP1	-0.117125
ZNF75	0.2915625
ATP5C1	-0.295666666666667
NUDT5	-0.2485
PSCDBP	1.5785
UBP1	-0.553
RBM27	0.13125
C13orf15	2.26375
ZNF282	0.4075
ZNF222	-0.9214
COL10A1	4.57975
PRDM15	-0.69275
TTTY5	-0.2455
FAM9C	-0.464333333333334
C20orf67	0.27575
GNG13	-0.211
F12	0.795
C1orf41	-0.3
CPXCR1	-0.4525
GSK3A	-0.228375
SUPT6H	-0.724333333333333
PI16	-0.386
ELL2	-1.69683333333333
C9orf167	-1.61883333333333
PVRL3	-1.8904
FLJ38596	0.66325
ADAM20	-0.2935
GPR89A	0.9635
GPR87	-2.5615
ZNF30	0.03525
SMR3B	0.6755
ZNF770	-0.327875
TRPC4AP	0.2155
DKFZP686E2158	-0.494
C2orf28	-0.156833333333333
FREM1	-1.05016666666667
LAMA4	-1.04333333333333
ADPRHL2	0.63425
EIF4G2	0.351
GUCA1A	-0.9965
CTNNA2	-1.749375
NUDT15	-0.443
CEPT1	0.2825
ZNFX1	0.0804
CCDC92	0.95125
TDRD1	-1.17
KCNK5	1.21833333333333
ETNK1	1.13933333333333
LTA	1.094
TTPA	-0.1245
B3GALNT2	0.11625
SC65	-0.244666666666667
PEX5L	-1.22475
EPS15L1	0.3215
MGEA5	-0.039125
HIST1H3A	0.67925
ING1	2.421125
BCAT1	-1.645375
ORC6L	-1.61109090909091
KLK11	-4.73183333333333
C19orf28	-1.21275
DNER	-3.754625
MED22	-1.03828571428571
ETV6	3.52883333333333
CHAC2	-0.6325
CD300E	0.4715
CEBPB	2.21225
ZNF398	-0.78325
LRCH3	-0.057
HMGA1	0.0196666666666667
CAPN7	-0.946833333333333
MGC5566	-1.193
CCL3	2.326625
NANOS1	0.613875
ZFYVE19	-0.51225
APITD1	-0.329333333333333
PARD3	2.354
IRAK4	-0.000333333333333329
SERPINI2	1.2405
CEP170L	-0.635
TTC9	0.531875
MYOM3	-0.95325
MLPH	-1.609625
LOC222699	-0.1925
NRG1	-0.925
TBC1D9	-0.700363636363636
TTK	-0.427666666666667
ZNF557	-0.3265
DDX41	0.1985
FANK1	1.5355
UBE2D2	0.242125
PSMB10	1.655
MYH7B	0.5545
GABARAPL2	-0.32775
MARVELD2	0.308
DGCR2	0.0288333333333333
UNC45A	0.146
C6orf72	-0.618
ZNF683	5.322
GIT2	-0.1205
CASK	0.792666666666667
C14orf161	2.17533333333333
LRRC44	1.0805
TIFA	1.504625
UTP11L	-0.083625
C6orf65	-0.5555
FDPS	0.22875
DUSP9	-0.841
SLC17A8	0.212333333333333
OR51G1	0.1705
NANS	-0.86875
OLFML1	0.7655
ATP10B	-0.7165
NPAS3	0.16925
PRKCA	-1.3516
GGA2	0.5345625
LCE4A	0.2055
SPANXN3	-0.2435
CCDC115	1.621125
SDCCAG3	-1.11575
GLIPR1L1	-0.0915
TTC1	0.50775
C17orf76	-0.4685
MAD2L2	-0.39725
HIPK1	-0.9237
LRRC3B	-0.447
CLN3	0.0614545454545455
C17orf47	0.525
FMN2	-2.78125
TUBB1	-1.742375
WAPAL	0.345833333333333
C3orf21	0.250375
SCN5A	-0.6089
SMYD1	0.551
BEX5	-0.30525
ZNF192	0.1625
SEC22A	0.417333333333333
GRIA2	0.399714285714286
KIAA0825	-2.579
NUSAP1	-1.318
LANCL1	-0.36025
C15orf40	-0.3641
ZNF645	0.070375
GPR61	0.12625
NLRP14	-0.461
SNX21	-0.6771
C1QTNF8	0.373
C17orf46	0.4395
IFNA8	-0.6645
SPRR1B	-1.44433333333333
FLRT1	-0.42
SNX17	0.149666666666667
ASB2	0.723
HBG1	-5.7015
RPRML	-2.415
JOSD2	-0.3805
PLSCR3	0.99125
SPOCD1	-1.409
RAB39	0.781
GHRH	-0.216833333333333
ITIH5L	-0.04075
C17orf37	-0.334
SMCR8	0.5775
DPY19L2P3	-0.806833333333333
IL11RA	1.03716666666667
GDF3	-3.5925
RPS6KB1	-1.37016666666667
DNAJC19	0.2668
TOP1	-0.2205
CRCT1	0.371125
MPST	0.237625
DPM2	-0.088875
FAM38B	-3.399
SLC18A1	-2.2805
FARP1	1.48816666666667
PAX7	0.165
TUBD1	-0.595
GNL3	-0.5015
BTG2	-0.049
NDUFS6	-0.71575
C1orf79	-0.34025
ERAL1	-0.52225
ECHS1	0.7685
VPS4A	-0.219666666666667
CYP11A1	-1.06175
ABCC6	-1.79521428571429
PBX4	-0.173
MOSC1	-0.8775
NCF4	0.912
HYMAI	0.939
NAGPA	0.10275
OTOP2	0.3835
ACOT12	-0.3945
MTHFD2L	-0.497625
LOC441376	3.66575
C19orf34	0.1915
RAB1B	-0.45075
ALDOAP2	-0.716
NTRK1	-1.99266666666667
ARTS-1	-0.1621
SLC6A11	-0.996
NAP1L2	-2.613
CNGB1	0.0131666666666667
EPB41L4B	0.6495
FAM134B	-0.844
HS3ST3A1	-1.3685
CPXM2	4.94425
SIRPB2	0.2915
CHORDC1	-1.12266666666667
TRIB3	-2.67083333333333
SLC2A5	1.2685
C2orf49	-0.402666666666667
DDX5	-0.63125
OR5L1	0.65
ANAPC4	0.3095
ZSWIM1	0.8485
LOC93622	0.496875
KCNK3	0.8794
RP11-35N6.1	-1.903625
ZFP161	1.17683333333333
AQP9	2.99175
SLC15A2	3.33016666666667
MREG	-0.890833333333333
OR9I1	-0.082
PDLIM2	0.531375
ADAM7	0.4145
GSTCD	-0.685166666666667
WDR21A	0.4705
SLC12A8	1.658
TMEM174	0.018
IGSF3	0.117
LRRN1	0.653
LOC402117	-0.035
SRPK1	0.0405
LY6K	1.92175
NFIA	1.4825
PTCD3	0.455875
LEP	0.479166666666667
PCDH21	0.101833333333333
MAPKAPK2	0.608714285714286
NMNAT1	-0.6635
LHFPL2	0.050375
C9orf43	0.435
DIP2A	-0.712
ACTR8	-0.285375
CCDC34	0.983
PTPN22	0.03425
ITGA3	-2.145875
FAM129C	1.30125
RABGGTA	-0.0318333333333333
UNC45B	0.52525
KIAA1033	0.325125
ZNF510	-0.2785
CYP2D6	0.993
SLC26A10	-1.6155
STX8	-0.19175
LUZP1	-0.098
WDR89	-0.308833333333333
EIF4G3	-1.4922
C5AR1	0.45225
ZNF623	0.575
A2M	1.97725
TGM7	-0.311
GRPEL1	0.137
LMNB2	-1.1374
ROCK2	-0.664333333333333
SNX16	-0.3115
CCDC66	-0.93025
ANXA3	0.503
KIAA1609	1.808
EED	-0.188
RNF32	1.36683333333333
HES1	1.4039
CLC	0.2315
ISL1	-0.708666666666667
KIAA0528	0.596625
MANEA	0.31375
C1orf61	-0.8235
hCG_2001000	0.75575
RAPGEF6	-0.4119
KIAA0020	0.861
NEIL1	-0.5515
C16orf45	-2.955625
RBM10	0.0515
C10orf125	0.064625
MRS2L	-1.16925
DNAH17	-0.46725
C19orf10	-1.238
C1orf160	0.38475
SLFN12	1.21225
EXOC3	-0.0238333333333333
HIST3H3	-0.042
NCOR2	-0.358
TNFRSF9	1.49275
MFSD8	-0.78575
ALX1	-2.8265
NOL1	0.85425
PODN	0.84875
TIAL1	-0.40925
HIST1H1E	-2.07975
NPY6R	0.176
TM4SF4	0.94375
CORO2A	-0.3165
ETNK2	-0.0711666666666667
APOE	0.3869
ANGPT4	0.4955
HDGF2	-0.36725
G30	0.6095
ST8SIA4	-0.2365
F2RL1	-1.115375
FAM19A4	0.09025
CCAR1	-0.69175
B3GNT7	-0.14725
OPHN1	-0.8578
DSCR6	-0.658
C21orf13	-0.3865
GAS2L1	0.0391666666666667
RFX3	0.974833333333333
COPS4	-0.639875
BCHE	-2.42566666666667
BCL2	2.36075
HBZ	-2.9495
ARL13B	0.524375
MAPBPIP	0.031875
MYO15B	-0.41775
SPZ1	-0.306
KIAA1324	1.51977777777778
PLCL2	-0.4375
C4orf29	-0.81025
WDFY2	-0.777
ZNF284	-1.3135
NAALADL1	-0.383
DUSP5	-1.32883333333333
PXDN	-0.803
SLMO1	1.09525
TNXB	0.5128
BIRC7	-1.516
A4GALT	-0.965166666666667
TIMM22	-0.31975
FAM110C	0.64575
TOMM34	0.102125
ABHD9	1.564
ADAM32	1.4275
CRHBP	-0.76425
AQP2	0.47275
LOC130355	0.4015
ZNF187	-0.5285
ZNF816A	0.6885
F7	-1.30575
CNOT1	0.3305
SLC13A4	-1.1605
ZBTB11	-0.52025
B3GALT5	1.681
EXOC2	-0.293666666666667
IRS1	-1.2404
TMEM1	-0.106666666666667
MRPL34	-0.267833333333333
SAMM50	-0.5995
CDC42EP3	-0.25425
HSF2	-0.3526
MFN2	-0.91775
TSPAN7	-1.70333333333333
NUCB1	0.588583333333333
RHOH	-1.3865
ARL16	0.672
TACR1	0.09325
SFRS5	-1.65933333333333
SNX25	-0.196375
RHBDF1	0.65
PCDH18	0.296666666666667
HMG1L1	0.973
MYO5C	-0.336
MAPK10	1.088
LDHAL6A	-0.045
NUDT12	-0.9854
NCAM1	-0.671125
GLIS2	0.4535
GGTL4	0.1245
DAPP1	2.145
ATF7	0.626375
KIAA0748	0.0735
NFIL3	-0.0565
TM6SF1	0.4844
SEZ6	-0.04225
NANOS3	1.26266666666667
DNAJA3	-0.236166666666667
CLDN6	0.949
CIITA	4.0893
EPHA4	1.98058333333333
FANCC	-0.168
CMTM3	0.22025
PSG3	-0.34375
MRPL15	0.474
C21orf59	-2.0085
PLCXD2	-0.11775
C2orf34	-0.122625
UBE2L6	2.069125
MED14	-0.0761666666666667
HP1BP3	-1.1069
C6orf208	-0.552
TPBG	-1.3135
OSR2	-0.879875
XPC	-0.58
KLHL7	-0.764083333333333
CCR3	-0.210333333333333
AGTPBP1	-0.725833333333333
PCSK6	-0.0594666666666667
STAT5A	-0.7248
FAM18B	-0.4525
LONRF2	-4.11133333333333
PTPN2	0.88075
SF3A3	0.184666666666667
EFCBP2	0.01875
HCFC1	-0.393
AHNAK	-1.10885
ACTR5	0.2035
KIF14	-1.05857142857143
TENC1	-0.0415
HEATR5B	0.068
YIPF2	0.5315
MYEOV2	0.715666666666667
DUSP18	0.59425
KIAA1012	-0.2735
AHR	-1.2825
C17orf53	-0.802
PTPRH	-3.9185
ATP6V1C1	-0.3178
TAS2R3	0.6385
LOC440356	-0.44375
COQ10B	-0.36475
PSMF1	-0.573583333333333
SORBS2	3.37475
NFE2L2	-0.30575
TMCO7	-0.7475
SH3PXD2A	0.8246
SH2D2A	0.9575
SPINK5	-0.5605
MRPS24	-0.4475
OPA3	0.43475
TRAF7	0.497833333333333
C4orf35	0.206
MT1G	0.412875
MGC39545	-0.12125
HS1BP3	0.2171
OR2B2	0.2025
CHRM4	-0.3855
SFRP2	2.38516666666667
RIC3	-1.26075
ART1	0.6625
C6orf1	-0.45175
DUS4L	-0.57525
C10orf104	0.61525
TNFAIP6	1.21675
RTEL1	-1.49925
CCT4	-0.0643
ZNF709	-0.75725
CHMP6	0.328
UPP2	0.6945
CYP19A1	-2.210875
CD151	0.114833333333333
NDUFA13	-0.197
ARFRP1	-1.09783333333333
FAM26B	1.5985
CRYBA1	-2.1085
MRPL41	-1.17766666666667
NPFFR2	-1.98025
HRH2	0.2025
SCAMP3	0.329833333333333
MTMR6	1.0787
MTG1	-0.574833333333333
UBTD1	1.693
CRABP1	1.143
FLJ33790	0.5721
KIAA1908	-1.22983333333333
GPR158	1.37375
PACSIN3	0.1485
OMD	0.632833333333333
CATSPER1	-0.146333333333333
HOXB8	-0.29275
FBXO46	0.879
OAS1	1.037
SVIL	0.1785
PHB2	0.91775
ADCY3	-0.1415
NDRG2	2.20766666666667
ERMAP	1.4231
APBA2	-0.0535
IGSF9	3.179
WNT6	2.86464285714286
MYCBPAP	-0.412
ATP2B2	-0.2636
CPVL	-0.4978
TRAM2	-1.02475
NOP5/NOP58	0.09825
ZNRF4	0.342
TLK1	0.267
MTMR12	0.350714285714286
ZNF384	1.23083333333333
FAM9B	-3.23825
RPN1	0.3628
PMVK	0.77525
EIF3D	-0.1411
SIX2	-0.538
HPS1	0.719928571428571
RNF7	0.165
PSKH2	-0.429
KCTD13	-0.329666666666667
CSMD3	-0.5657
FBF1	-0.5085
IL8	-4.272875
SERPINB13	0.0980909090909091
FBXL20	0.00499999999999999
BLR1	0.19875
SH2B1	0.3195
RFNG	0.012625
RAB20	2.87533333333333
RBM7	0.7745
POLR1A	-0.3465
TMPRSS4	-0.49525
TAF9	-1.438375
TERF2	-0.249333333333333
TNFRSF1A	0.40125
ACADVL	-1.08733333333333
GTF2H5	0.245
EDG8	-1.395
C9orf140	-0.882625
UST6	-0.4635
ZBTB8OS	-1.4635
ZNF710	1.7045
GPR174	-0.494
ATP6V0A2	0.86975
KIAA0319L	-0.0715
XKRX	0.638
DOPEY2	1.0332
SDHD	-0.118083333333333
SUMF1	0.22325
OSM	2.57625
OPN3	0.39525
DAGLB	-0.246333333333333
PPFIBP1	0.6908
TRIM63	-1.6255
C10orf53	-0.181
LYPD3	0.282166666666667
BCL7A	0.39475
AGER	-0.927333333333333
TCF19	-0.07275
SAT2	-0.46875
PFTK1	-0.0221666666666667
GABRE	-1.700625
C15orf38	0.5844
FIS1	0.2865
KCNV2	-0.192
CLPS	0.302
PPCDC	-1.040375
FOXN2	0.892
NT5E	-3.9878
CD83	1.29475
IL18	0.839875
VPS16	-0.904
IGFBP2	-2.87166666666667
NOTCH2	0.1515
SIGLEC1	2.8935
CD93	2.686
SULF2	-0.2645
CEP164	0.27625
P53AIP1	-0.281
TOR2A	-0.339833333333333
ZNF136	-0.56125
MGP	3.2968
CCDC144A	-1.41583333333333
TRPC1	-0.891333333333333
SMS	-0.687666666666667
MAPK7	-0.252
RRAGC	0.4095
PARD6A	1.63466666666667
NUB1	0.793333333333333
SYNGR4	0.89675
OR11H12	0.255
WIF1	2.4675
GCH1	-0.15925
OR11H4	0.5335
SLC44A5	-0.637
GPRIN2	2.694
LOC401431	1.1645
CPA4	-0.5953
MELK	-0.289666666666667
IL15RA	1.17525
CUL3	0.5195
HMBOX1	0.898
PODXL	-0.655
CCT6B	1.3705
COMTD1	-0.7115
MUC20	2.922
GPX2	-3.757375
ITK	-0.02325
FBXL5	0.322
C13orf27	0.36325
DEFA5	0.1505
TRHDE	0.237
MTP18	0.00866666666666666
UQCRQ	-0.0479
ITGB2	2.16375
CSRP2BP	-1.23375
TAS2R44	1.045
PHPT1	-1.149
FAM44C	0.61025
ERH	-0.39225
MPHOSPH1	-0.568166666666667
MORC1	-0.4785
PARVB	-0.6805
LAMA1	-1.78025
PGBD3	1.05
GIMAP6	3.81525
AREG	-4.143
LIPT1	0.574
MGC99813	0.164
C1orf201	-0.873833333333333
GRIN2A	-0.8771
MAN2C1	-0.836875
NSUN5	-0.591
SF3B5	0.6865
MYC	0.1661875
NRXN1	-0.28375
ZNF18	-0.189
SPDYA	-0.420285714285714
SLC37A1	1.3225
DECR2	0.104
ANKRD38	1.0145
SPTLC3	-1.33958333333333
SUPT16H	-0.9
DTWD2	-0.89525
ULBP1	-0.587
ZADH1	-0.860333333333334
OIP5	-1.2315
IL10RB	-0.387666666666667
OTUB2	-0.39675
VWA3A	0.1285
SPIC	0.457833333333333
OR6C4	0.7065
PSCD4	1.54233333333333
DPY19L2P2	-1.3635
TRAPPC6A	0.455333333333333
C21orf2	0.4925
CEMP1	0.25225
LIN7B	-0.589
E2F7	-1.23216666666667
VCP	0.235125
LAMA3	-0.996166666666667
BGN	0.92975
GPR160	-2.4425
COCH	-2.4295
GPR81	1.04366666666667
APOBEC3F	-0.288
tcag7.1017	-0.71125
C1orf32	0.428
SCGB1D2	-0.4085
FLJ43987	-0.443
C6orf170	0.865
KLK9	-0.0575
GPD1L	-0.573875
VPS37B	0.42575
ATG3	-0.0451666666666667
ADAMTS17	-0.521
KLHDC2	-0.9175
NDUFV2	-0.602
BLK	-0.9875
MATN4	0.725
GPM6A	1.83942857142857
GBP4	5.26116666666667
TMEM162	0.1055
PKP2	2.1255
HRASLS	0.996444444444444
MMP1	-3.5605
SFXN3	-0.4382
FSD1	0.2945
ST6GALNAC3	-1.21416666666667
CA12	-3.3025
NCOA6	0.6555
C19orf58	0.5839
PPP4R1	0.112666666666667
MAN1A2	0.0175
IKBKAP	-1.70675
UPF1	-0.4885
KIAA1219	0.25475
WNT16	0.412833333333333
SNW1	-0.609875
IL18RAP	3.68825
RPP30	0.447125
CDC40	0.202214285714286
SETD3	-0.261333333333333
SLAMF6	1.21325
ELK4	-0.144
TRIM47	1.48166666666667
ACOX3	2.045
TRIM6	0.757375
KIAA0372	-1.35483333333333
TP53AP1	0.121
SMURF2	-0.105
ADAD1	-0.0235
EBP	-0.8798
KRTAP13-2	-0.586
FLJ36874	-0.560833333333333
TOR1A	-0.4775
P2RY4	0.9985
GPBP1	-0.40575
TRPV1	0.482375
ADAMTS12	-0.5635
PES1	-0.1195
ATG4A	-0.1615
MAGEA10	-4.21175
WFS1	-0.28825
CC2D1B	-0.1525
PABPN1	-0.385125
SLC25A30	0.63025
SLCO1C1	-0.281833333333333
SLC22A5	-1.339
KIF23	-1.5795
SYN2	-0.475666666666667
ASPN	4.6995
CENTG2	0.1315
QSOX2	-1.3929
FLJ10815	0.264
STK24	1.363125
SPEG	0.7497
STK10	0.4005
DACT2	-2.327
AAAS	-0.47575
SSX3	-1.921625
ABCD3	0.2424
C4orf12	-0.70325
PARVG	1.64216666666667
FIG4	1.12375
C9orf46	0.83475
TMCO6	0.1315
IGHMBP2	-0.94375
DUS2L	-0.553333333333333
FAM3C	-0.608
TMEM16D	-2.0345
DCTN4	0.3735
KCNH3	1.206
EIF2AK2	0.6745
AP1S3	-0.552125
CST4	0.545
PAM	0.056
NUTF2	0.3025
CITED2	0.7226
SLC39A4	0.55925
C2orf52	-1.891
GRM3	-0.038
C12orf49	1.25275
CCDC49	-0.0989
GRAMD1B	-1.28925
FNDC4	0.332
SIAH2	0.0485
GDPD4	0.07725
C21orf87	0.31825
ATP5A1	-0.208166666666667
C16orf63	-0.354125
LOC388135	-1.59366666666667
ATP5J2	-0.169
MMP3	-1.60575
EMID2	-0.326
CRHR1	0.184
WDR70	0.145
C13orf31	0.5395
ZFAND1	0.48375
CCL18	4.46783333333333
C3orf49	0.507
RINT1	-2.0425
KIAA0408	-2.072
F13A1	3.1918
SLC10A1	0.0333333333333333
OGN	-1.92
GIPC2	-2.1445
XPO6	0.0611666666666667
LCE1A	0.771
FMR1	0.2213
LOC374920	-0.56975
DUSP3	-0.831875
ANKMY1	0.307
C7orf50	-0.01875
BBS9	0.034
UNC119B	0.395
C9orf72	1.2755
MGC35440	-0.21725
ENTPD6	0.503875
PPP1R2P9	0.5785
ERCC4	-0.057
FAHD2B	-0.5685
HMHA1	-0.674
HACL1	-0.54375
RAD23A	-1.054
FAM83B	0.3445
PPP5C	-0.174333333333333
RNASEH2C	-0.05825
C9orf153	-0.3765
SCAMP4	0.120625
GHITM	0.6741
NDUFB7	0.965875
ADCYAP1	-0.364166666666667
SP110	1.7685
MAP3K7IP2	0.7515
DHH	0.767
AGRN	0.1095
WDR33	0.2
CEP290	-1.40416666666667
PRPS1L1	-1.3615
KLRA1	-0.2745
GPR97	-0.1685
CHD7	0.124916666666667
TLR10	2.117
SLC30A8	-1.247
HIC1	0.319666666666667
IAPP	0.541
RXFP4	0.49475
GP1BB	1.32775
SHQ1	-0.472
NKX2-3	0.331166666666667
API5	-0.00625
FTHP1	0.4245
MOV10L1	0.2175
TRIM6-TRIM34	2.345
ADHFE1	0.5375
FAM117A	-0.18525
DDI1	0.0411666666666667
CDON	-0.110666666666667
TRIM73	0.0495
IGKC	4.521
MMP14	-0.8535
DYNC1LI1	-1.377625
C11orf66	0.612
TRBV3-1	-0.80475
FASTKD5	-0.8325
BIVM	-0.6585
LHX4	0.1465
CXCL2	-0.9394
RAB2B	-0.3515
IZUMO1	-0.55575
MAP3K15	-2.350125
FAM19A2	0.4605
ZC3H8	-0.00933333333333334
ZMAT1	1.4535
SPINK5L3	-2.25675
SLC10A6	0.4555
APPL2	-0.31025
CARD10	-1.86183333333333
LOC402176	1.64675
EEF1D	0.4003
RAB6A	0.4267
C12orf5	0.5055
PAPOLG	1.25325
MSRB2	0.7555
BCR	0.468444444444444
PUS3	0.3005
TIAM2	0.3095
ZNF317	0.0643333333333333
CHD2	-0.315571428571429
FZD5	-1.72481818181818
NUDT8	-0.59275
ZNF763	-0.7745
PRC1	-1.08688888888889
ABCB9	-0.267666666666667
SPATA3	0.19975
TRAK2	-0.33075
STAB1	2.674625
LRRTM2	0.2355
psiTPTE22	1.3835
DBI	0.25075
SERPINA11	-3.558
NAT5	-1.01775
C20orf58	-2.15425
RPS6KA4	0.115666666666667
FLJ90650	-0.57
TGFBRAP1	0.102
CHRDL2	0.993125
FAHD2A	-0.837333333333333
CNTN1	-0.23125
BBS4	-1.7751
TMEM181	-0.27175
MINPP1	-0.49925
MPHOSPH6	0.508166666666667
HOXC10	-0.6334
ITPKB	-1.01425
CLPTM1L	-0.444
MEOX2	-0.0775
ATP6V0C	-0.15925
PRPF8	-0.6525
TMC5	0.42325
FKBP3	-1.255
PLEKHB2	-0.456375
OR4D6	0.3425
ZNF544	0.1416
D2HGDH	-0.257375
RPL18A	1.5075
HEL308	-0.176625
MPP6	-1.9835
TCERG1	-0.9235
KRT16	1.65766666666667
KLF17	-1.54075
KLF5	1.974
CDR1	3.314875
VCX3A	-3.6305
FBLN2	0.3045
C14orf104	0.04675
HBE1	-4.6846
OR4S2	-0.034
C1orf108	-0.680333333333333
ROBO4	1.91
CPEB4	-1.04075
C11orf80	0.175166666666667
BCKDHA	0.6075
MYOC	0.233
GIF	0.3855
CKMT1A	1.354
RPL3	0.6312
THBS1	0.467875
APOO	-0.96625
ARMCX1	1.155
HSZFP36	-1.06475
SNAPC5	-0.23575
EIF4ENIF1	0.31325
ZNF433	-1.16925
