Hybridization REF	TCGA-BH-A0H6-01A-21R-A056-07
RRBP1	0.918166666666667
NAT13	-0.71475
MAT2B	0.133125
CSNK1D	-0.9895
KIR3DL1	0.47875
PRKAG3	0.4605
ZNF599	1.215
PRM3	1.425
PER2	1.36183333333333
ASPHD1	-1.645
PRMT6	-0.25225
KCNE1L	-0.798428571428571
FAM118A	-0.8975
TAF4	-0.6245
NDUFB6	-0.57175
TRIM9	-0.987416666666667
PMFBP1	-1.01475
KY	0.7835
DKFZp762E1312	-2.95127272727273
CSMD1	-1.36975
TBP	-0.339666666666667
OR1Q1	0.6545
RETNLB	0.455333333333333
HPGD	2.54807142857143
DNAJC12	-0.0936666666666667
FKBP1B	-0.81675
ANKRD24	-0.0826666666666667
CXXC5	1.61783333333333
IL3	0.458
DRAM	2.3588
PTCH1	-1.107875
TP53BP1	-0.164
SLC17A7	0.295285714285714
COL25A1	-1.1258
AMACR	0.327
RHCG	-0.475
VPS13A	-0.189666666666667
FAM55D	0.551
PRPF38B	-0.8645
OSBPL6	1.0015
PFDN5	0.1368
CMTM6	1.115125
KCNK12	-1.84925
RP2	0.262
C16orf52	-1.12025
PICK1	0.4395
IFNE1	-0.659333333333333
SEMA4B	0.924
TYRO3	-1.72525
OR12D2	0.5715
CSNK1A1	0.82115
FANCF	1.34425
LONP2	2.85
TBL1Y	-0.0515
LDOC1L	0.204
CCNC	-0.28175
C3orf60	-0.27925
CHKA	-0.993
UBAP1	0.07325
MAP3K1	1.689
ANKRD9	-1.12625
FAM92A1	-0.291666666666667
GAB2	0.35325
AZU1	-0.06275
DIS3	-0.7955
C21orf109	-1.38325
IQCB1	-0.683
SPATS2	-0.715
EFCAB3	0.3365
PRB3	0.4525
FUZ	0.546333333333333
ZNF813	0.292375
BMPER	-1.36333333333333
HEG1	0.279375
ALS2CR11	-2.48025
SURF2	0.02425
PSMC1	0.0658333333333333
OR2D2	1.222
SLC7A8	2.90316666666667
C4orf40	0.3115
SPATA7	0.388
MAZ	0.333333333333333
PIN4	0.44725
PDE1A	-1.035
TAF6L	0.2485
OR2T34	0.3695
KIAA0284	0.802
ACADS	0.912727272727273
MKRN2	-0.414
C18orf56	-2.309
MS4A6E	0.620166666666667
GALNT4	0.3996
C22orf31	0.391
FLJ36070	0.212
PSME4	-0.15975
TFG	-0.2879
EPHX2	-0.88
ANXA5	0.00412500000000001
KRTAP1-1	0.3377
BATF	2.8015
KARS	-2.05875
MSTP9	-1.0395
GPR26	2.151625
CCDC72	0.37575
TEF	0.979833333333333
FOXK1	-0.6918
PRLHR	0.2795
EMX1	0.933
C11orf30	-0.06
ICK	0.470875
THSD7B	-0.279
C21orf100	-0.887
DUOX1	1.7345
EFCAB4B	0.37175
UBE2G2	-0.971166666666667
C3orf54	0.30475
PARP1	-1.08225
FAM60A	-0.790416666666667
C6orf146	0.1205
OR9K2	0.3275
DDX55	-1.236
RPS15	-0.23925
ZNF618	0.2815
DKFZp686D0972	0.83775
SSPO	-0.1045
SHFM3P1	1.04766666666667
CPA6	-0.769666666666667
JAG2	0.31525
DEFA3	1.9805
PPBPL2	-0.293
CD34	4.298375
SLCO4A1	-3.32675
AFG3L1	-1.7085
SHD	-0.9515
RP13-122B23.3	-0.245833333333333
PRKCSH	-0.502333333333333
DPH5	-0.667
HLA-F	1.167875
TBC1D4	0.552
RIG	0.7408
GLUD1	0.957666666666667
HNRPCL1	0.112625
HBXIP	-0.561
RNF207	-0.834
APIP	-1.15525
PLA2G3	-2.49966666666667
CCDC84	-0.81875
MYLIP	0.390769230769231
PHIP	-0.35625
AARS2	-0.245
DHX32	0.79725
SCAPER	-0.217
MEN1	0.199375
NIP7	-1.74475
FLJ25404	1.1615
FASTKD3	-0.8315
TMEM158	-1.50783333333333
RARA	1.576
BDH1	0.2185
ANKRD16	0.15975
CARM1	0.719
SS18	0.1955
IKZF2	-0.107333333333333
MYD88	0.419375
PML	0.2895
TAF1A	-1.725
CBFB	-1.3765
HIST1H3H	-2.04883333333333
C7orf29	-1.863
COMMD4	-0.456666666666667
DPP3	-0.367
DAB2	0.691625
LOC388882	-0.9155
YPEL4	-0.8635
AGBL3	1.294
LRP6	-0.2005
SERPINH1	0.126916666666667
TLE1	-0.3985
CD244	-0.1605
ZDHHC15	-0.5885
MGLL	1.0025
PLDN	-0.6015
LOC654346	1.243
FAP	3.3515
GPR37	0.703666666666667
SCARA5	-1.13033333333333
EBF4	3.23963636363636
LSM6	-1.164
MLLT1	-0.0460625
SLC5A12	-0.948
A2BP1	-1.32283333333333
COPS5	1.11283333333333
TPM4	0.220428571428571
TNFSF4	0.730666666666667
ACADSB	1.69083333333333
HERPUD1	-0.0965
BCL2L11	-0.959388888888889
CEP78	-0.912375
CDCA3	-2.044625
WBSCR19	-0.0054
MYO1A	-2.7495
PPEF1	3.86766666666667
LOC440348	0.10225
CPEB2	1.59975
BPTF	-0.756416666666667
RPL21	-0.6793125
GSX2	-0.159
ADPRH	1.24266666666667
C17orf68	0.686166666666667
KCNS1	-1.1875
MLLT6	0.3024
PIWIL4	-0.6255
RNF26	-0.70525
RAP1B	0.51275
ADAMTS1	-2.3971
ZNF571	0.787
P2RY6	-0.17575
TRIM21	0.654666666666667
CADM3	0.36575
NLRC5	0.0771666666666666
ADRA2B	-0.6695
LOC90835	1.601375
PCF11	-1.47625
LOC400451	2.12225
GLTSCR1	0.9536
C17orf88	-0.506833333333333
CDH16	-1.72025
FGF7	2.078375
PCSK4	1.94616666666667
NPC1L1	-0.134333333333333
TAT	0.529125
TBCA	-0.755
MGC33407	-0.62375
GPR115	-2.08425
CYGB	0.0775
FNBP4	-1.00333333333333
C12orf43	-0.28975
CBL	-0.565
CLECL1	0.403
PPAPDC1A	2.72225
WDR25	0.337333333333333
SGCA	1.065
C22orf29	0.268333333333333
YIPF1	1.8765
GALK2	-0.1095
RAB3B	2.18291666666667
LOC440087	1.01325
UCP1	-0.724
REEP5	2.248375
FADD	-0.1428
FOXA1	3.42475
CACNA1A	0.692166666666667
ABI1	0.429166666666667
GRIN2D	1.53725
SLC1A4	1.66333333333333
LOC401127	-1.1035
HINT2	0.6575
PLD4	0.600333333333333
ZNF286A	-1.10625
ENY2	0.3575
IL1F6	0.079
PXDNL	2.29275
C20orf79	0.51025
TNFSF13B	2.0275
DENND3	1.2695
JARID1D	-3.58225
HIST1H2AK	0.48725
LOC93349	-0.1892
SSH1	-1.2672
ENSA	0.06075
LOC219854	-0.271666666666667
CKAP2	-1.903
DKFZP564J102	0.0261666666666667
MGC87315	0.234333333333333
HNRPAB	-0.418
AMH	-2.6865
ZNF526	0.526
BRUNOL5	-0.3458
CACNG3	0.531333333333333
TRPM1	-1.8695
PPP2R1A	0.449125
COL2A1	2.76525
DDN	-0.6395
FLJ25770	1.69991666666667
HK2	-0.773214285714286
ELOVL6	-1.9875
MDK	0.223
EPHX1	0.6225
RASSF2	0.611625
DKFZP434B0335	-0.9605
DLX3	1.132625
PRTN3	-0.1285
AVPR1A	1.6525
C21orf125	-1.563
TNFAIP8	-0.265666666666667
GNB2L1	-0.8815
CALCRL	3.1315
SCGB2A2	8.95
UBXD7	-0.26
ZNF674	0.1665
TMEM35	-0.271
BRSK2	-1.411375
HECTD3	0.227666666666667
TMEM188	-0.86075
LGALS9	1.125625
SCARB2	0.761666666666667
USP34	-0.310333333333333
C17orf28	2.09116666666667
ZDHHC23	-0.716
AQP12B	0.092
SLC16A3	-2.429125
APLP2	0.866375
ITIH2	-5.273
MICAL3	-0.105375
TNNI3K	2.3294
HDAC2	-0.08125
PRR7	0.3898
THBS2	1.763625
LOC751071	-0.141833333333333
CA2	1.26633333333333
RANBP17	0.6205
RLN3	0.37925
CRYZ	0.373833333333333
GBAS	0.4685
TAS1R1	-0.3665
MPZL3	0.5905
PCDH8	-2.47075
HSP90B1	-0.6855
KCNK15	1.617
TNIP2	0.314
GPR146	-0.36775
NOL6	0.0775
SPC25	-3.85855555555556
STEAP2	1.48307142857143
VAMP3	-0.352333333333333
TCIRG1	0.14575
ZP4	-0.1364
PARL	-0.27125
TRIM39	0.362
KIAA1305	2.37675
CRNN	0.7322
GRN	0.53775
HSH2D	-0.078
SCAMP1	0.4050625
KIAA1913	1.3415
PTS	-0.9155
BANP	0.0330714285714286
PRKACG	0.328666666666667
ADCY6	0.962333333333333
C16orf46	-0.1
CYP51A1	0.171875
DDC	-5.19825
ANPEP	2.55716666666667
PROM1	3.24183333333333
SIGLEC10	2.7565
COPG	0.697
FAM26E	1.833
TRIP4	0.23
SNX3	-0.257
C1orf175	0.3715
PPY2	0.48875
C14orf152	0.36875
FTSJ1	-0.620666666666667
DST	-0.24105
LOC554235	-0.7145
GLRX5	-0.146
C20orf12	0.924
CAB39	0.350833333333333
MSH2	-1.42033333333333
PIP4K2C	1.37975
CYLD	0.072125
WTAP	0.2930625
MGAT4A	0.296333333333333
TSC22D4	-0.4945
CHRM2	-1.531
PPYR1	0.125833333333333
CCNH	-0.542
RRM1	-1.103
ECAT8	-3.1
LOC400120	-0.20625
GABRA4	-0.5705
C14orf4	1.56033333333333
C1orf59	-1.18325
CTDSPL	0.592833333333333
NHEDC2	-1.632
PDE11A	0.7965
KLHL29	-1.73175
CD5	-2.0847
TSPAN9	2.128875
WDR67	-1.09225
THUMPD1	1.4828
C18orf17	-0.20975
CLYBL	0.830833333333333
FLJ13231	-0.5035
CMBL	1.22175
LECT2	-1.06425
NKAPL	1.11383333333333
LOC654780	0.383
OR4C6	-0.5885
RAB30	0.480666666666667
TSSK4	-0.5345
TMEM163	0.198
OSBPL11	0.509916666666667
GNB5	-1.37283333333333
CCL21	0.294
C1orf121	-0.408666666666667
FMO2	2.10316666666667
RPTN	0.824
MSTN	1.005
VCL	0.760428571428571
FYTTD1	0.0415
C11orf1	0.24975
CCDC88C	1.232875
HFE	-0.945333333333333
MOGAT1	-0.375
FAM125B	-0.1485
IRGQ	1.0885
RAVER2	-0.49575
AKAP5	-2.0895
SSSCA1	-0.66675
C11orf63	1.246875
ACTG2	1.0852
PORCN	-1.1775
DTL	-3.09509090909091
TMEM151	0.58475
FAM122C	-1.55325
RSAD2	2.9832
BAT4	-0.288
KRTDAP	-1.66016666666667
MYH8	-0.0838571428571429
CRTC3	1.0915
LRRFIP2	0.1211
INTS4	-0.4225
TTN	-1.52
SLC26A5	1.585
PLLP	-1.15175
RGS6	-1.174125
SRGAP3	0.407125
ZNF525	-0.0875
NBR2	-1.5275
C13orf1	0.00720000000000002
ZNF137	0.366
CEP27	-1.8095
BEST2	0.0975
RNF121	-0.73625
DMRTC2	-0.000250000000000014
C8orf76	0.519
BCCIP	-0.195375
MEST	-1.745
HTRA2	-0.316
ANGPTL2	1.0515
ILKAP	-0.240166666666667
ERAS	0.275
HBS1L	0.08075
CPA5	-0.1695
TMEM30A	0.341
CD300LF	1.13983333333333
WISP3	4.2515
CRK	0.455428571428571
PDS5A	-0.5124
BRPF3	0.135
NEDD9	0.04425
SMPDL3B	1.85225
PSG6	-0.63375
PSMD13	0.346
ETV5	-1.9364375
OR51A4	-0.211
BTBD7	0.295166666666667
GSTO1	-1.2455
hCG_16001	-0.2275
MAD2L1BP	-0.242
COX6A2	1.754
SCNN1A	2.7775
LSM1	1.05633333333333
UGT2B11	-1.1755
IDUA	0.42275
PPP2R3C	-0.890833333333333
COX11	-1.20816666666667
PDZK1	-3.50225
ZNF443	0.966166666666667
MGC21874	1.4835
ZNF323	0.8585
KRTAP10-10	0.326
CXCL6	-0.05775
SLC34A2	-0.352444444444444
LOC284402	0.271
NPTN	1.04966666666667
UPP1	-2.213
SLC6A9	0.3815
OR7G3	0.194
CISD1	-0.996
ZNF545	-0.2665
SYT14	-1.351
NT5C3L	-0.6585
ZNHIT3	-0.435666666666667
SNRPD3	0.38875
KIAA0701	0.26025
UNC93B1	0.564333333333333
GMNN	-2.764125
SPCS2	0.585166666666667
LOC388524	-0.8245
NAPRT1	2.20675
PNLIPRP1	-0.07625
OR6V1	0.7885
PRKAB1	0.163
EYA4	-2.90416666666667
KIF20A	-2.551
ALG10	-0.356
ITPKC	1.09883333333333
LMX1B	1.51366666666667
RPUSD4	-0.6845
C7orf34	-0.9826
DLGAP2	0.294375
PFN1	-0.3544
MICALL2	-0.341666666666667
ZNF654	-0.0595
SS18L1	-1.309625
SLC16A8	0.03425
MKI67IP	-0.331
ITGB3	-0.260375
TCEA3	2.12275
CEP152	-2.72213333333333
CLIP1	1.282
ZNF75	0.36825
ATP5C1	-0.865333333333333
NUDT5	-1.1915
PSCDBP	-1.24875
UBP1	0.439
RBM27	-0.54525
C13orf15	3.059
ZNF282	-0.395666666666667
ZNF222	-0.6953
COL10A1	6.47125
PRDM15	-0.700875
TTTY5	-0.3215
FAM9C	-0.195818181818182
C20orf67	0.061
GNG13	2.9045
F12	0.41275
C1orf41	-0.37825
CPXCR1	0.397
GSK3A	0.108625
SUPT6H	-0.267166666666667
PI16	-1.328
ELL2	-1.00791666666667
C9orf167	-1.089
PVRL3	-2.1289
FLJ38596	2.023
ADAM20	0.10375
GPR89A	0.203
GPR87	1.842
ZNF30	0.4705
SMR3B	0.99775
ZNF770	-0.148875
TRPC4AP	-0.762
DKFZP686E2158	0.254166666666667
C2orf28	0.0295
FREM1	-2.5705
LAMA4	0.689333333333333
ADPRHL2	0.5495
EIF4G2	0.390833333333333
GUCA1A	0.436
CTNNA2	-1.765
NUDT15	-0.747
CEPT1	-0.595
ZNFX1	0.4151
CCDC92	1.349
TDRD1	-1.5295
KCNK5	-2.28633333333333
ETNK1	-0.372833333333333
LTA	-0.135
TTPA	-1.16833333333333
B3GALNT2	-0.72275
SC65	0.3225
PEX5L	-2.26775
EPS15L1	-0.0385
MGEA5	0.26075
HIST1H3A	0.5685
ING1	0.891875
BCAT1	-2.341
ORC6L	-2.65336363636364
KLK11	0.160333333333333
C19orf28	-0.898375
DNER	-5.21425
MED22	-0.7605
ETV6	1.0035
CHAC2	-3.10775
CD300E	-0.082
CEBPB	0.505166666666667
ZNF398	-0.05825
LRCH3	0.2535
HMGA1	-1.93983333333333
CAPN7	-0.369833333333333
MGC5566	-3.55275
CCL3	2.32675
NANOS1	-0.8285
ZFYVE19	0.38925
APITD1	-0.515
PARD3	0.92975
IRAK4	-0.221833333333333
SERPINI2	-1.431
CEP170L	-1.2785
TTC9	2.304125
MYOM3	-1.42025
MLPH	2.27675
LOC222699	0.111
NRG1	-0.67025
TBC1D9	2.37109090909091
TTK	-2.83683333333333
ZNF557	0.5726
DDX41	-0.457
FANK1	3.0675
UBE2D2	-0.460875
PSMB10	-0.54775
MYH7B	0.851
GABARAPL2	-0.705875
MARVELD2	2.25966666666667
DGCR2	1.08333333333333
UNC45A	0.177833333333333
C6orf72	0.3655
ZNF683	2.268
GIT2	-0.39325
CASK	1.169
C14orf161	2.81516666666667
LRRC44	1.6535
TIFA	1.183875
UTP11L	-0.477
C6orf65	-0.36275
FDPS	-1.1585
DUSP9	-1.951
SLC17A8	0.93925
OR51G1	0.349833333333333
NANS	-0.294
OLFML1	1.9855
ATP10B	-1.797125
NPAS3	0.52375
PRKCA	-2.1886
GGA2	1.34525
LCE4A	0.1815
SPANXN3	-0.15175
CCDC115	1.753
SDCCAG3	-0.927
GLIPR1L1	-0.02675
TTC1	-0.0435
C17orf76	1.30775
MAD2L2	-0.6335
HIPK1	0.0282
LRRC3B	-1.02516666666667
CLN3	1.16895454545455
C17orf47	0.5305
FMN2	-3.017
TUBB1	1.14525
WAPAL	0.0648333333333333
C3orf21	-0.2065
SCN5A	-1.0929
SMYD1	0.17725
BEX5	0.6105
ZNF192	-0.1615
SEC22A	0.0306666666666667
GRIA2	0.408384615384615
KIAA0825	-1.79975
NUSAP1	-3.18863636363636
LANCL1	-0.679
C15orf40	-0.9564
ZNF645	0.291
GPR61	-0.08825
NLRP14	-0.6125
SNX21	-0.3195
C1QTNF8	0.2875
C17orf46	0.40775
IFNA8	1.033
SPRR1B	-1.5965
FLRT1	-0.615
SNX17	-0.456833333333333
ASB2	-1.4675
HBG1	-5.123
RPRML	-1.671
JOSD2	0.118833333333333
PLSCR3	0.53925
SPOCD1	-0.698666666666667
RAB39	-1.2095
GHRH	1.127
ITIH5L	1.09575
C17orf37	0.571
SMCR8	0.551
DPY19L2P3	0.754333333333333
IL11RA	-0.493833333333333
GDF3	-3.66533333333333
RPS6KB1	-1.21366666666667
DNAJC19	-0.3834
TOP1	-0.12975
CRCT1	-0.5445
MPST	0.3655
DPM2	0.14725
FAM38B	-2.21966666666667
SLC18A1	-3.32833333333333
FARP1	1.0265
PAX7	-0.2775
TUBD1	-1.48625
GNL3	0.154375
BTG2	1.03
NDUFS6	-0.6765
C1orf79	-1.2155
ERAL1	-0.50725
ECHS1	0.571
VPS4A	-0.554666666666667
CYP11A1	-0.313875
ABCC6	-1.03835714285714
PBX4	-1.46
MOSC1	-1.022375
NCF4	-0.64525
HYMAI	-0.225
NAGPA	0.446
OTOP2	0.09675
ACOT12	-0.37275
MTHFD2L	0.273875
LOC441376	2.104
C19orf34	-0.9455
RAB1B	-0.19475
ALDOAP2	-0.093
NTRK1	-1.81016666666667
ARTS-1	0.1047
SLC6A11	-1.195
NAP1L2	-3.0485
CNGB1	-0.03
EPB41L4B	0.971833333333333
FAM134B	0.8945
HS3ST3A1	-0.031
CPXM2	3.9835
SIRPB2	0.734
CHORDC1	-1.05
TRIB3	0.412666666666667
SLC2A5	-0.176
C2orf49	-0.602666666666667
DDX5	-0.155
OR5L1	0.8745
ANAPC4	-0.454833333333333
ZSWIM1	0.499875
LOC93622	0.302375
KCNK3	0.2452
RP11-35N6.1	-2.548875
ZFP161	-0.301333333333333
AQP9	3.95
SLC15A2	-1.36766666666667
MREG	0.257333333333333
OR9I1	0.9195
PDLIM2	0.230125
ADAM7	0.7185
GSTCD	0.210666666666667
WDR21A	0.7265
SLC12A8	1.01683333333333
TMEM174	-0.03175
IGSF3	0.835583333333333
LRRN1	0.979
LOC402117	0.43175
SRPK1	-1.51866666666667
LY6K	-2.20025
NFIA	3.0005
PTCD3	-0.650125
LEP	2.70066666666667
PCDH21	-1.84183333333333
MAPKAPK2	0.528785714285714
NMNAT1	0.177
LHFPL2	0.37675
C9orf43	0.58275
DIP2A	-0.430833333333333
ACTR8	0.350375
CCDC34	-0.91975
PTPN22	-1.687875
ITGA3	-0.573875
FAM129C	-0.25275
RABGGTA	0.188833333333333
UNC45B	0.90025
KIAA1033	-0.69225
ZNF510	-0.402833333333333
CYP2D6	-0.770166666666667
SLC26A10	-1.8315
STX8	0.574
LUZP1	0.174125
WDR89	0.102833333333333
EIF4G3	-0.6176
C5AR1	1.164
ZNF623	1.4725
A2M	0.403
TGM7	0.1715
GRPEL1	-0.230333333333333
LMNB2	-1.6455
ROCK2	0.637333333333333
SNX16	0.8955
CCDC66	-0.1645
ANXA3	1.294
KIAA1609	0.809
EED	-1.5145
RNF32	-0.258166666666667
HES1	0.0659
CLC	0.150166666666667
ISL1	-1.1755
KIAA0528	-0.035875
MANEA	-0.434375
C1orf61	-1.8535
hCG_2001000	-0.11775
RAPGEF6	0.046
KIAA0020	-0.563333333333333
NEIL1	0.69325
C16orf45	2.515625
RBM10	-0.5335
C10orf125	-2.13625
MRS2L	-1.00125
DNAH17	-1.026625
C19orf10	-0.41075
C1orf160	1.0555
SLFN12	1.5555
EXOC3	-0.403
HIST3H3	0.2735
NCOR2	0.512166666666667
TNFRSF9	-0.191
MFSD8	0.09475
ALX1	-4.473
NOL1	-0.992
PODN	3.755
TIAL1	-1.275
HIST1H1E	-1.58225
NPY6R	-0.28325
TM4SF4	-0.0475
CORO2A	0.77125
ETNK2	1.20483333333333
APOE	-0.1509
ANGPT4	0.0985
HDGF2	-0.12125
G30	0.257
ST8SIA4	-0.48025
F2RL1	0.000999999999999994
FAM19A4	-3.007
CCAR1	-0.734
B3GNT7	0.059
OPHN1	0.0553
DSCR6	1.49
C21orf13	1.88033333333333
GAS2L1	0.0986666666666667
RFX3	0.0888333333333334
COPS4	-0.4775
BCHE	-4.64966666666667
BCL2	3.252
HBZ	-2.73033333333333
ARL13B	-0.26025
MAPBPIP	0.116
MYO15B	0.11425
SPZ1	-0.03375
KIAA1324	3.948
PLCL2	-0.6055
C4orf29	-0.964
WDFY2	-0.622875
ZNF284	-0.8145
NAALADL1	-0.021
DUSP5	1.997
PXDN	0.897125
SLMO1	0.14325
TNXB	0.3893
BIRC7	-1.784
A4GALT	2.26383333333333
TIMM22	0.4975
FAM110C	1.007
TOMM34	-0.760625
ABHD9	0.7405
ADAM32	0.374
CRHBP	-0.136
AQP2	0.3775
LOC130355	0.98
ZNF187	0.155
ZNF816A	0.6005
F7	-0.54975
CNOT1	-1.1709
SLC13A4	-1.15975
ZBTB11	-0.6635
B3GALT5	-0.058
EXOC2	1.3315
IRS1	-0.4343
TMEM1	-0.2625
MRPL34	-0.397833333333333
SAMM50	-0.37175
CDC42EP3	-0.693
HSF2	-0.4973
MFN2	0.21575
TSPAN7	-1.771
NUCB1	0.560833333333333
RHOH	-2.44625
ARL16	-0.7695
TACR1	0.651
SFRS5	-0.300666666666667
SNX25	0.61925
RHBDF1	1.97583333333333
PCDH18	1.54466666666667
HMG1L1	-0.45
MYO5C	1.246
MAPK10	2.9585
LDHAL6A	-0.349
NUDT12	1.15383333333333
NCAM1	-0.881375
GLIS2	0.815
GGTL4	0.58775
DAPP1	-0.18975
ATF7	1.065125
KIAA0748	-1.78625
NFIL3	-0.11525
TM6SF1	0.3667
SEZ6	-0.18475
NANOS3	0.797
DNAJA3	0.615666666666667
CLDN6	-3.239
CIITA	2.1174
EPHA4	-1.61266666666667
FANCC	0.09025
CMTM3	0.935125
PSG3	-0.497375
MRPL15	0.783
C21orf59	-0.08525
PLCXD2	-1.06275
C2orf34	-0.36325
UBE2L6	1.429
MED14	-0.192333333333333
HP1BP3	-0.6544
C6orf208	-0.6805
TPBG	1.45575
OSR2	0.104375
XPC	0.0786666666666667
KLHL7	-1.05233333333333
CCR3	0.0438
AGTPBP1	-0.861833333333333
PCSK6	-0.627133333333333
STAT5A	-0.433
FAM18B	-0.0665
LONRF2	-0.318666666666667
PTPN2	-1.319375
SF3A3	-1.1165
EFCBP2	-0.3285
HCFC1	-0.683666666666667
AHNAK	1.92585
ACTR5	-0.3115
KIF14	-3.80328571428571
TENC1	1.4125
HEATR5B	0.9015
YIPF2	0.6455
MYEOV2	1.59483333333333
DUSP18	1.47525
KIAA1012	0.103
AHR	-0.0678333333333333
C17orf53	-1.822
PTPRH	-4.58625
ATP6V1C1	2.0191
TAS2R3	0.843
LOC440356	-0.27075
COQ10B	0.77775
PSMF1	0.337333333333333
SORBS2	2.14333333333333
NFE2L2	-0.3165
TMCO7	-1.03475
SH3PXD2A	0.8531
SH2D2A	-2.32925
SPINK5	-4.0595
MRPS24	-1.07025
OPA3	0.5705
TRAF7	0.229666666666667
C4orf35	-0.1648
MT1G	-0.7945
MGC39545	-0.349333333333333
HS1BP3	0.8641
OR2B2	-0.1985
CHRM4	0.216
SFRP2	3.98616666666667
RIC3	1.0605
ART1	0.00899999999999999
C6orf1	0.750625
DUS4L	-1.186
C10orf104	0.545
TNFAIP6	3.1485
RTEL1	-1.10125
CCT4	-0.7877
ZNF709	-0.30875
CHMP6	0.503833333333333
UPP2	0.59875
CYP19A1	-3.08625
CD151	0.346666666666667
NDUFA13	-0.205666666666667
ARFRP1	-1.0925
FAM26B	1.775
CRYBA1	-1.6515
MRPL41	0.0905
NPFFR2	-2.1005
HRH2	0.363
SCAMP3	-0.458
MTMR6	0.6688
MTG1	-1.44283333333333
UBTD1	1.68675
CRABP1	-1.2915
FLJ33790	1.0805
KIAA1908	0.0521666666666667
GPR158	-1.32525
PACSIN3	-0.7535
OMD	4.894
CATSPER1	-0.836166666666667
HOXB8	-0.416375
FBXO46	1.393
OAS1	0.298833333333333
SVIL	-0.64225
PHB2	-0.87775
ADCY3	-0.9475
NDRG2	0.739666666666667
ERMAP	0.3828
APBA2	-0.767
IGSF9	1.9995
WNT6	-0.454
MYCBPAP	0.27575
ATP2B2	-0.2326
CPVL	-1.6984
TRAM2	-0.6955
NOP5/NOP58	-0.60325
ZNRF4	0.63925
TLK1	0.172625
MTMR12	0.479571428571429
ZNF384	-0.157166666666667
FAM9B	-2.939
RPN1	0.3857
PMVK	1.07475
EIF3D	0.0494
SIX2	-1.692
HPS1	0.558357142857143
RNF7	0.629
PSKH2	-0.373
KCTD13	0.422833333333333
CSMD3	-0.7856
FBF1	-0.071
IL8	-4.723875
SERPINB13	0.57325
FBXL20	-0.706
BLR1	0.4085
SH2B1	0.615666666666667
RFNG	0.000750000000000001
RAB20	1.492
RBM7	-0.98425
POLR1A	-0.591
TMPRSS4	-3.299
TAF9	-1.24175
TERF2	-0.734833333333333
TNFRSF1A	0.614833333333333
ACADVL	0.145166666666667
GTF2H5	0.531
EDG8	-0.397666666666667
C9orf140	-0.789
UST6	-0.20525
ZBTB8OS	-1.12225
ZNF710	0.2025
GPR174	-2.326
ATP6V0A2	-0.33725
KIAA0319L	0.104083333333333
XKRX	-1.3355
DOPEY2	0.9534
SDHD	-1.00216666666667
SUMF1	2.98125
OSM	2.02075
OPN3	0.33225
DAGLB	-0.216166666666667
PPFIBP1	0.0767
TRIM63	-3.01675
C10orf53	0.9445
LYPD3	1.5065
BCL7A	-0.029875
AGER	-1.38133333333333
TCF19	-1.95025
SAT2	0.1535
PFTK1	0.943666666666667
GABRE	-3.11175
C15orf38	1.0314
FIS1	-0.1045
KCNV2	-0.71225
CLPS	0.46575
PPCDC	-0.87175
FOXN2	-0.613166666666667
NT5E	-2.7767
CD83	0.574
IL18	-1.398125
VPS16	0.58875
IGFBP2	1.372
NOTCH2	0.659
SIGLEC1	2.425625
CD93	5.5435
SULF2	0.83025
CEP164	-0.1135
P53AIP1	0.00516666666666664
TOR2A	-0.0386666666666667
ZNF136	0.41025
MGP	3.8838
CCDC144A	0.101833333333333
TRPC1	-0.7625
SMS	-0.303666666666667
MAPK7	-0.0748333333333333
RRAGC	1.0765
PARD6A	-0.369833333333333
NUB1	0.344833333333333
SYNGR4	0.9195
OR11H12	0.225
WIF1	0.306125
GCH1	-0.018
OR11H4	0.4
SLC44A5	-0.2305
GPRIN2	2.1085
LOC401431	0.29825
CPA4	-2.5578
MELK	-3.066
IL15RA	-0.5295
CUL3	0.611
HMBOX1	-1.8805
PODXL	-1.45475
CCT6B	0.981
COMTD1	0.01475
MUC20	1.43783333333333
GPX2	-3.564375
ITK	-1.644875
FBXL5	1.83975
C13orf27	-1.55825
DEFA5	-0.0585
TRHDE	-2.089
MTP18	-0.242833333333333
UQCRQ	-0.1643
ITGB2	0.923333333333333
CSRP2BP	0.05425
TAS2R44	-0.0345
PHPT1	-0.05525
FAM44C	0.29275
ERH	0.59875
MPHOSPH1	-2.2305
MORC1	-0.192
PARVB	-0.71425
LAMA1	-2.64108333333333
PGBD3	-0.16275
GIMAP6	3.63775
AREG	1.72066666666667
LIPT1	-0.683
MGC99813	-0.448
C1orf201	0.1175
GRIN2A	-0.871
MAN2C1	-0.729
NSUN5	-0.4175
SF3B5	0.22125
MYC	-1.7753125
NRXN1	-0.598
ZNF18	0.71825
SPDYA	-1.23325
SLC37A1	1.493
DECR2	0.5685
ANKRD38	1.7345
SPTLC3	-0.783833333333333
SUPT16H	-0.431375
DTWD2	1.114
ULBP1	-0.595
ZADH1	0.8685
OIP5	-3.422
IL10RB	-0.384333333333333
OTUB2	-0.365375
VWA3A	0.457333333333333
SPIC	0.4335
OR6C4	0.1165
PSCD4	0.7505
DPY19L2P2	1.194
TRAPPC6A	1.08383333333333
C21orf2	0.232166666666667
CEMP1	1.775
LIN7B	0.1735
E2F7	-2.88333333333333
VCP	0.107375
